,authors,ArticleTitle,journal_title,volume,date,pubmed,doi_pii_str,abstract
70,"WJ. Hansen, M. Ohh, J. Moslehi, K. Kondo, WG. Kaelin and WJ. Welch, ","""Diverse effects of mutations in exon II of the von Hippel-Lindau (VHL) tumor suppressor gene on the interaction of pVHL with the cytosolic chaperonin and pVHL-dependent ubiquitin ligase activity."", ",Molecular and cellular biology ,22(6) ,(Mar. 2002). ,11865071; ,,"We examined the biogenesis of the von Hippel-Lindau (VHL) tumor suppressor protein (pVHL) in vitro and in vivo. pVHL formed a complex with the cytosolic chaperonin containing TCP-1 (CCT or TRiC) en route to assembly with elongin B/C and the subsequent formation of the VCB-Cul2 ubiquitin ligase. Blocking the interaction of pVHL with elongin B/C resulted in accumulation of pVHL within the CCT complex. pVHL present in purified VHL-CCT complexes, when added to rabbit reticulocyte lysate, proceeded to form VCB and VCB-Cul2. Thus, CCT likely functions, at least in part, by retaining VHL chains pending the availability of elongin B/C for final folding and/or assembly. Tumor-associated mutations within exon II of the VHL syndrome had diverse effects upon the stability and/or function of pVHL-containing complexes. First, a pVHL mutant lacking the entire region encoded by exon II did not bind to CCT and yet could still assemble into complexes with elongin B/C and elongin B/C-Cul2. Second, a number of tumor-derived missense mutations in exon II did not decrease CCT binding, and most had no detectable effect upon VCB-Cul2 assembly. Many exon II mutants, however, were found to be defective in the binding to and subsequent ubiquitination of hypoxia-inducible factor 1alpha (HIF-1alpha), a substrate of the VCB-Cul2 ubiquitin ligase. We conclude that the selection pressure to mutate VHL exon II during tumorigenesis does not relate to loss of CCT binding but may reflect quantitative or qualitative defects in HIF binding and/or in pVHL-dependent ubiquitin ligase activity."
71,"AR. Schoenfeld, EJ. Davidowitz and RD. Burk, ","""Elongin BC complex prevents degradation of von Hippel-Lindau tumor suppressor gene products."", ",Proceedings of the National Academy of Sciences of the United States of America ,97(15) ,(Jul. 2000). ,10900011; ,,"Inactivation of the von Hippel-Lindau (VHL) tumor suppressor gene causes the familial cancer syndrome, VHL disease, characterized by a predisposition to renal cell carcinoma and other tumor types. Loss of VHL gene function also is found in a majority of sporadic renal carcinomas. A preponderance of the tumor-disposing inherited missense mutations detected in VHL disease are within the elongin-binding domain of VHL. This region mediates the formation of a multiprotein VHL complex containing elongin B, elongin C, cul-2, and Rbx1. This VHL complex is thought to function as an E3 ubiquitin ligase. Here, we report that VHL proteins harboring mutations which disrupt elongin binding are unstable and rapidly degraded by the proteasome. In contrast, wild-type VHL proteins are directly stabilized by associating with both elongins B and C. In addition, elongins B and C are stabilized through their interactions with each other and VHL. Thus, the entire VHL/elongin complex is resistant to proteasomal degradation. Because the elongin-binding domain of VHL is frequently mutated in cancers, these results suggest that loss of elongin binding causes tumorigenesis by compromising VHL protein stability and/or potential VHL ubiquitination functions."
72,"H. Wada, ET. Yeh and T. Kamitani, ","""The von Hippel-Lindau tumor suppressor gene product promotes, but is not essential for, NEDD8 conjugation to cullin-2."", ",The Journal of biological chemistry ,274(50) ,(Dec. 1999). ,10585493; ,,"We have previously shown that human cullin-2 (Cul-2) is covalently modified at Lys-689 by NEDD8 (Wada, H., Yeh, E. T. H., and Kamitani, T. (1999) Biochem. Biophys. Res. Commun. 257, 100-105). Cul-2 has also been reported to form a multiprotein complex, Cul-2.VBC, with the von Hippel-Lindau tumor suppressor gene product (pVHL) and elongins B and C. In this study, using an in vivo coexpression system in COS cells, we show that NEDD8 conjugation to Cul-2 is promoted by coexpression with wild-type pVHL and elongins B and C. Interestingly, tumorigenic mutants and deletion mutants of pVHL, which are unable to form a Cul-2.VBC complex, do not have the activity to promote NEDD8 conjugation to Cul-2. These results suggest that the complex formation is required for NEDD8 conjugation to Cul-2. Furthermore, we used a pVHL-deficient cell line, 786-0, to show that Cul-2 is poorly but clearly conjugated by NEDD8, indicating that pVHL is not the only molecule that promotes NEDD8 conjugation to Cul-2. Taken together, the VBC complex appears to have ligase activity in the conjugation of NEDD8 to Cul-2."
73,"O. Iliopoulos, M. Ohh and WG. Kaelin, ","""pVHL19 is a biologically active product of the von Hippel-Lindau gene arising from internal translation initiation."", ",Proceedings of the National Academy of Sciences of the United States of America ,95(20) ,(Sep. 1998). ,9751722; ,,"The von Hippel-Lindau (VHL) gene encodes a protein consisting of 213 amino acid residues with an apparent molecular mass of 30 kDa (pVHL30). Here we show that cells also produce a VHL protein (pVHL19) that appears to arise as a result of internal translation from the second methionine within the VHL ORF. pVHL30 resides primarily in the cytosol, with less amounts found in the nucleus or associated with cell membranes. In contrast pVHL19, in biochemical fractionation experiments, is equally distributed between the nucleus and cytosol and is not found in association with membranes. pVHL19, like pVHL30, can bind to elongin B, elongin C, and Hs-Cul2 in coimmunoprecipitation assays and can inhibit the production of hypoxia-inducible proteins such as vascular endothelial growth factor (VEGF) and GLUT1 when reintroduced into renal carcinoma cells that lack a wild-type VHL allele. Thus, cells contain two biologically active VHL gene products."
74,"S. Fayazfar, A. Arefi Oskouie, A. Safaei, H. Zali and E. Nazemalhosseini Mojarad, ","""Identification of key candidate genes and pathways associated with colorectal aberrant crypt foci-to-adenoma-to-carcinoma progression."", ",Gastroenterology and hepatology from bed to bench ,14(Suppl1) ,(2021). ,35154601; ,,The present study aimed to detect key candidate genes and pathways involved in colorectal aberrant crypt foci-to-adenoma-to-carcinoma progression.
75,"S. Hyeon, MK. Lee, YE. Kim, GM. Lee and JH. Ahn, ","""Degradation of SAMHD1 Restriction Factor Through Cullin-Ring E3 Ligase Complexes During Human Cytomegalovirus Infection."", ",Frontiers in cellular and infection microbiology ,10 ,(2020). ,32850489; ,DOI 10.3389/fcimb.2020.00391.,"Sterile alpha motif (SAM) and histidine-aspartate (HD) domain-containing protein 1 (SAMHD1) acts as a restriction factor for several RNA and DNA viruses by limiting the intracellular pool of deoxynucleoside triphosphates. Here, we investigated the regulation of SAMHD1 expression during human cytomegalovirus (HCMV) infection. SAMHD1 knockdown using shRNA increased the activity of the viral UL99 late gene promoter in human fibroblasts by 7- to 9-fold, confirming its anti-HCMV activity. We also found that the level of SAMHD1 was initially increased by HCMV infection but decreased partly at the protein level at late stages of infection. SAMHD1 loss was not observed with UV-inactivated virus and required viral DNA replication. This reduction of SAMHD1 was effectively blocked by MLN4924, an inhibitor of the Cullin-RING-E3 ligase (CRL) complexes, but not by bafilomycin A1, an inhibitor of vacuolar-type H+-ATPase. Indirect immunofluorescence assays further supported the CRL-mediated SAMHD1 loss at late stages of virus infection. Knockdown of CUL2 and to a lesser extent CUL1 using siRNA stabilized SAMHD1 in normal fibroblasts and inhibited SAMHD1 loss during virus infection. Altogether, our results demonstrate that SAMHD1 inhibits the growth of HCMV, but HCMV causes degradation of SAMHD1 at late stages of viral infection through the CRL complexes."
76,"A. Pause, S. Lee, RA. Worrell, DY. Chen, WH. Burgess, WM. Linehan and RD. Klausner, ","""The von Hippel-Lindau tumor-suppressor gene product forms a stable complex with human CUL-2, a member of the Cdc53 family of proteins."", ",Proceedings of the National Academy of Sciences of the United States of America ,94(6) ,(Mar. 1997). ,9122164; ,,"The inactivation of the von Hippel-Lindau (VHL) gene predisposes affected individuals to VHL syndrome and is an early genetic event associated with sporadic renal cell carcinoma and CNS hemangioblastomas. The VHL protein (pVHL) has been shown to form a stable complex with elongin B and elongin C, two factors that stabilize and activate the transcription elongation factor elongin A. Here, Hs-CUL-2, a member of the recently identified multigene family, the cullins, is shown to specifically associate with the trimeric pVHL-elongin B-C (VBC) complex in vitro and in vivo. Nearly 70% of naturally occurring cancer-predisposing mutations of VHL disrupt this interaction. The pVHL-Hs-CUL-2 association is strictly dependent on the integrity of the trimeric VBC complex. Immunofluorescence studies show Hs-CUL-2 to be a cytosolic protein that can be translocated to the nucleus by pVHL. Recently it has been shown that a yeast Hs-CUL-2 homolog, Cdc53, is part of a ubiquitin protein ligase complex that targets cell cycle proteins for degradation by the ubiquitin proteolytic pathway. In Caenorhabditis elegans, a null mutation of another Hs-cul-2 homolog, Ce-cul-1, results in hyperplasia in all tissues and is required for cell cycle exit. Hence, Hs-cul-2 may be required for VHL function and, therefore, may be a candidate human tumor-suppressor gene."
77,"C. Blankenship, JG. Naglich, JM. Whaley, B. Seizinger and N. Kley, ","""Alternate choice of initiation codon produces a biologically active product of the von Hippel Lindau gene with tumor suppressor activity."", ",Oncogene ,18(8) ,(Feb. 1999). ,10102622; ,,"The VHL tumor suppressor gene has previously been reported to encode a protein of 213 amino acid residues. Here we report the identification of a second major VHL gene product with an apparent molecular weight of 18 kD, pVHL18, which appears to arise from alternate translation initiation at a second AUG codon (codon 54) within the VHL open reading frame. In vitro and in vivo studies indicate that the internal codon in the VHL mRNA is necessary and sufficient for production of pVHL18. pVHL18 can bind to elongin B, elongin C, and Hs-CUL2. When reintroduced into renal carcinoma cells that lack a wild-type VHL allele, pVHL18 suppresses basal levels of VEGF expression, restores hypoxia-inducibility of VEGF expression, and inhibits tumor formation in nude mice. These data strongly support the existence of two distinct VHL gene products in VHL tumor suppression."
78,"R. Sonneville, SP. Moreno, A. Knebel, C. Johnson, CJ. Hastie, A. Gartner, A. Gambus and K. Labib, ","""CUL-2LRR-1 and UBXN-3 drive replisome disassembly during DNA replication termination and mitosis."", ",Nature cell biology ,19(5) ,(May. 2017). ,28368371; ,DOI 10.1038/ncb3500.,"Replisome disassembly is the final step of DNA replication in eukaryotes, involving the ubiquitylation and CDC48-dependent dissolution of the CMG helicase (CDC45-MCM-GINS). Using Caenorhabditis elegans early embryos and Xenopus laevis egg extracts, we show that the E3 ligase CUL-2LRR-1 associates with the replisome and drives ubiquitylation and disassembly of CMG, together with the CDC-48 cofactors UFD-1 and NPL-4. Removal of CMG from chromatin in frog egg extracts requires CUL2 neddylation, and our data identify chromatin recruitment of CUL2LRR1 as a key regulated step during DNA replication termination. Interestingly, however, CMG persists on chromatin until prophase in worms that lack CUL-2LRR-1, but is then removed by a mitotic pathway that requires the CDC-48 cofactor UBXN-3, orthologous to the human tumour suppressor FAF1. Partial inactivation of lrr-1 and ubxn-3 leads to synthetic lethality, suggesting future approaches by which a deeper understanding of CMG disassembly in metazoa could be exploited therapeutically."
79,"Y. Lai, M. Song, K. Hakala, ST. Weintraub and Y. Shiio, ","""Proteomic dissection of the von Hippel-Lindau (VHL) interactome."", ",Journal of proteome research ,10(11) ,(Nov. 2011). ,21942715; ,DOI 10.1021/pr200642c.,"The von Hippel-Lindau (VHL) tumor suppressor gene encodes a component of a ubiquitin ligase complex containing elongin B, elongin C, cullin 2, and Rbx1, which acts as a negative regulator of hypoxia inducible factor (HIF). VHL ubiquitinates and degrades the alpha subunits of HIF, and this is proposed to suppress tumorigenesis and tumor angiogenesis. Several lines of evidence also suggest important roles for HIF-independent VHL functions in the maintenance of primary cilium, extracellular matrix formation, and tumor suppression. We undertook a series of proteomic analyses to gain a comprehensive picture of the VHL-interacting proteins. We found that the ARF tumor suppressor interacts with VHL30, a longer VHL isoform, but not with VHL19, a shorter VHL isoform. ARF was found to release VHL30 from the E3 ligase complex, promoting the binding of VHL30 to a protein arginine methyltransferase, PRMT3. Our analysis of the VHL19 interactome also uncovered that VHL19 displays an affinity to collagens and their biosynthesis enzymes."
80,"B. Yin, Q. Wang, CY. Chung, X. Ren, R. Bhattacharya, KJ. Yarema and MJ. Betenbaugh, ","""Butyrated ManNAc analog improves protein expression in Chinese hamster ovary cells."", ",Biotechnology and bioengineering ,115(6) ,(Jun. 2018). ,29427449; ,DOI 10.1002/bit.26560.,"The chemical additive sodium butyrate (NaBu) has been applied in cell culture media as a direct and convenient method to increase the protein expression in Chinese hamster ovary (CHO) and other mammalian cells. In this study, we examined an alternative chemical additive, 1,3,4-O-Bu3 ManNAc, for its effect on recombinant protein production in CHO. Supplementation with 1,3,4-O-Bu3 ManNAc for two stable CHO cell lines, expressing human erythropoietin or IgG, enhanced protein expression for both products with negligible impact on cell growth, viability, glucose utilization, and lactate accumulation. In contrast, sodium butyrate treatment resulted in a ∼20% decrease in maximal viable cell density and ∼30% decrease in cell viability at the end of cell cultures compared to untreated or 1,3,4-O-Bu3 ManNAc treated CHO cell lines for both products. While NaBu treatment enhanced product yields more than the 1,3,4-O-Bu3 ManNAc treatment, the NaBu treated cells also exhibited higher levels of caspase 3 positive cells using microscopy analysis. Furthermore, the mRNA levels of four cell apoptosis genes (Cul2, BAK, BAX, and BCL2L11) were up-regulated more in sodium butyrate treated wild-type, erythropoietin, or IgG expressing CHO-K1 cell lines while most of the mRNA levels of apoptosis genes in 1,3,4-O-Bu3 ManNAc treated cell lines remained equal or increased only slightly compared to the levels in untreated CHO cell lines. Finally, lectin blot analysis revealed that the 1,3,4-O-Bu3 ManNAc-treated cells displayed higher relative sialylation levels on recombinant EPO, consistent with the effect of the ManNAc component of this additive, compared to control while NaBu treatment led to lower sialylation levels than control, or 1,3,4-O-Bu3 ManNAc-treatment. These findings demonstrate that 1,3,4-O-Bu3 ManNAc has fewer negative effects on cell cytotoxicity and apoptosis, perhaps as a result of a more deliberate uptake and release of the butyrate compounds, while simultaneously increasing the expression of multiple recombinant proteins, and improving the glycosylation characteristics when applied at comparable molarity levels to NaBu. Thus, 1,3,4-O-Bu3 ManNAc represents a highly promising media additive alternative in cell culture for improving protein yields without sacrificing cell mass and product quality in future bioproduction processes."
81,"K. Tamai, M. Nakamura-Shima, R. Shibuya-Takahashi, SI. Kanno, A. Yasui, M. Mochizuki, W. Iwai, Y. Wakui, M. Abue, K. Yamamoto, K. Miura, M. Mizuma, M. Unno, S. Kawamura, I. Sato, J. Yasuda, K. Yamaguchi, K. Sugamura and K. Satoh, ","""BEX2 suppresses mitochondrial activity and is required for dormant cancer stem cell maintenance in intrahepatic cholangiocarcinoma."", ",Scientific reports ,10(1) ,(Dec. 2020). ,33299012; ,DOI 10.1038/s41598-020-78539-0.,"Cancer stem cells (CSCs) define a subpopulation of cancer cells that are resistant to therapy. However, little is known of how CSC characteristics are regulated. We previously showed that dormant cancer stem cells are enriched with a CD274low fraction of cholangiocarcinoma cells. Here we found that BEX2 was highly expressed in CD274low cells, and that BEX2 knockdown decreased the tumorigenicity and G0 phase of cholangiocarcinoma cells. BEX2 was found to be expressed predominantly in G0 phase and starvation induced the USF2 transcriptional factor, which induced BEX2 transcription. Comprehensive screening of BEX2 binding proteins identified E3 ubiquitin ligase complex proteins, FEM1B and CUL2, and a mitochondrial protein TUFM, and further demonstrated that knockdown of BEX2 or TUFM increased mitochondria-related oxygen consumption and decreased tumorigenicity in cholangiocarcinoma cells. These results suggest that BEX2 is essential for maintaining dormant cancer stem cells through the suppression of mitochondrial activity in cholangiocarcinoma."
82,"X. Su, H. Wang, X. Zhou, Z. Li, B. Zheng and W. Zhang, ","""Jembrana disease virus Vif antagonizes the inhibition of bovine APOBEC3 proteins through ubiquitin-mediate protein degradation."", ",Virology ,519 ,(Jun. 2018). ,29653302; ,DOI 10.1016/j.virol.2018.03.028.,"Viral infectivity factor (Vif) encoded by lentiviruses is essential for viral replication and escaping from antiviral activity of host defensive factors APOBEC3. Jembrana disease virus (JDV) causes an acute disease syndrome with approximately 20% case fatality rate in Bali cattle. However, the interplay mechanism between JDV Vif and Bos taurus APOBEC3 (btA3) is poorly understood. In this study, we determined that JDV Vif recruits ElonginB, ElonginC(ELOB/C), Cul2 and RBX1 but without the need of CBF-β to form E3 ubiquitin ligase and induces the degradation of btA3 proteins. Further investigation identified BC-box (T149LQ151) motif required for ELOB/C binding, Cul2 box (Y167xxxxV/X172) and a zinc-binding motif (H95-C113-H115-C133) required for Cul2 binding in JDV Vif. The precise mechanism of JDV Vif overcoming the antiviral activity of btA3 proteins is helpful for the application of the broad spectrum antiviral drug targeting conserved functional domains of various species Vif proteins in the future."
83,"S. Biswas, M. Haleyurgirisetty, V. Ragupathy, X. Wang, S. Lee, I. Hewlett and K. Devadas, ","""Differentially expressed host long intergenic noncoding RNA and mRNA in HIV-1 and HIV-2 infection."", ",Scientific reports ,8(1) ,(Feb. 2018). ,29416066; ,DOI 10.1038/s41598-018-20791-6.,"Non-coding RNAs and mRNAs have been implicated in replication, pathogenesis and host response in HIV infection. However, the impact of long intergenic non-coding RNAs (lincRNAs) on HIV-1 and HIV-2 infection is not known. In this study, we have analyzed expression profiles of lincRNAs and mRNAs in monocyte derived macrophages (MDMs) infected with HIV-1/HIV-2 using microarrays. Our study identified many differentially expressed lincRNAs and mRNAs in MDMs infected with HIV-1/HIV-2 compared to uninfected MDMs. Genes involved in glutathione metabolism and lysine degradation were differentially regulated only in HIV-1 infected MDMs. In HIV-2 infected MDMs, CUL 2, SFRS9, and RBBP4 genes were differentially expressed. Furthermore, we found that plasma levels of lincRNA: chr2: 165509129-165519404 and lincRNA: chr12: 57761837-57762303 were better indicators of HIV-1 infection while lincRNA: chr10:128586385-128592960, XLOC_001148 and lincRNA: chr5:87580664-87583451, were better indicators of HIV-2 infection. In summary, our study has demonstrated that there is substantial alteration in lincRNA and mRNA expression in response to HIV-1/HIV-2 infection. These differentially expressed lincRNAs and mRNAs could serve as prognostic and diagnostic biomarkers of HIV infection and help in the identification of new targets for therapy."
84,"S. Menon, T. Tsuge, N. Dohmae, K. Takio and N. Wei, ","""Association of SAP130/SF3b-3 with Cullin-RING ubiquitin ligase complexes and its regulation by the COP9 signalosome."", ",BMC biochemistry ,9 ,(Jan. 2008). ,18173839; ,DOI 10.1186/1471-2091-9-1.,"Cullin-RING ubiquitin E3 ligases (CRLs) are regulated by modification of an ubiquitin-like protein, Nedd8 (also known as Rub1) on the cullin subunit. Neddylation is shown to facilitate E3 complex assembly; while un-neddylated cullins are bound by CAND1 that prevents recruitment of the substrates. The level of Nedd8 modification is critically dependent on the COP9 signalosome (CSN), an eight-subunit protein complex containing Nedd8 isopeptidase activity."
85,"Y. Fan, L. Zhang, Y. Sun, M. Yang, X. Wang, X. Wu, W. Huang, L. Chen, S. Pan and J. Guan, ","""Expression profile and bioinformatics analysis of COMMD10 in BALB/C mice and human."", ",Cancer gene therapy ,27(3-4) ,(Apr. 2020). ,30787448; ,DOI 10.1038/s41417-019-0087-9.,"COMMD10, a member of COMMD protein, has been proved to target p65 NF-kappaB (nuclear factor-kappaB) subunit and reduce its nuclear translocation, thereby leading to the inactivation of NF-kappaB pathway and suppression of colorectal cancer invasion and metastasis. The aim of this study is to explore its expression pattern and tissue distribution in human normal tissues and other tumor tissues and to investigate the relevant mechanism. We firstly provided the expression profile and histological distribution of COMMD10 in various BALB/c mice tissues and identified the biological distribution of COMMD10 in different kinds of human normal and tumor tissues. We verified the expression profile of COMMD10 using TCGA database. The interacting genes of COMMD10 were predicted by using STRING using. Finally, we performed database, and the microRNAs targeting COMMD10 were predicted using miRDB, miRWalk, TargetScan and microRNA. GO and KEGG pathway analyses were performed to predict the biological function of COMMD10 and its interacting genes. mRNA expression of COMMD10 showed the highest level in the lung and spleen, and the lowest level in the heart and brain. Immunohistochemistry detection revealed that COMMD10 was expressed in different tissues with different degrees and was was located mainly in the cytoplasm. Subsequently, we showed that COMMD10 displayed various degrees of expression in different human normal tissues that mainly located in cytoplasm, while COMMD10 of liver cells resided in both nucleus and cytoplasm. All the tumor tissues except breast small cell carcinoma, breast phyllodes tumor, lung adenocarcinoma, thymoma, cervical cancer and bladder urothelial carcinoma showed that COMMD10 was positive staining in cytoplasm. Kaplan-Meier plotter indicated that renal clear cell carcinoma patients with increased expression level of COMMD10 exhibited longer survival. STRING database revealed that COMMD10 had 41 interacting genes, and data from 4 different databases indicated that hsa-miR-590-3p may be the potential regulator of COMMD10. GO analysis demonstrated that COMMD10 and its interacting genes were mainly enriched in Cullin-RING ubiquitin ligase complexes, binding and transport of copper ions, the transport and steady-state maintenance of copper ions, transcription, translation and transport of proteins, and negatively regulate the activity of NF-kappaB transcription factors. KEGG pathway showed that COMMD10 and its interacting genes were mainly involved in renal cell carcinoma, HIF-1 signaling pathways, ubiquitination-mediated proteolysis, endocytosis and mineral absorption. COMMD10 may play a tumor suppressive role in renal clear cell carcinoma through the miR-590-3p-COMMD10-Cul2-RBX1-NF-κB/HIF/NRF2 pathway and regulate the chemotherapy resistance of various tumor cells to cisplatin."
86,"J. Burger, J. Merlet, N. Tavernier, B. Richaudeau, A. Arnold, R. Ciosk, B. Bowerman and L. Pintard, ","""CRL2(LRR-1) E3-ligase regulates proliferation and progression through meiosis in the Caenorhabditis elegans germline."", ",PLoS genetics ,9(3) ,(Mar. 2013). ,23555289; ,DOI 10.1371/journal.pgen.1003375.,"The ubiquitin-proteolytic system controls the stability of proteins in space and time. In this study, using a temperature-sensitive mutant allele of the cul-2 gene, we show that CRL2(LRR-1) (CUL-2 RING E3 ubiquitin-ligase and the Leucine Rich Repeat 1 substrate recognition subunit) acts at multiple levels to control germline development. CRL2(LRR-1) promotes germ cell proliferation by counteracting the DNA replication ATL-1 checkpoint pathway. CRL2(LRR-1) also participates in the mitotic proliferation/meiotic entry decision, presumably controlling the stability of meiotic promoting factors in the mitotic zone of the germline. Finally, CRL2(LRR-1) inhibits the first steps of meiotic prophase by targeting in mitotic germ cells degradation of the HORMA domain-containing protein HTP-3, required for loading synaptonemal complex components onto meiotic chromosomes. Given its widespread evolutionary conservation, CUL-2 may similarly regulate germline development in other organisms as well."
87,"AJ. Monahan and M. Starz-Gaiano, ","""Socs36E limits STAT signaling via Cullin2 and a SOCS-box independent mechanism in the Drosophila egg chamber."", ",Mechanisms of development ,138 Pt 3 ,(Nov. 2015). ,26277564; ,DOI 10.1016/j.mod.2015.08.003.,"The Suppressor of Cytokine Signaling (SOCS) proteins are critical, highly conserved feedback inhibitors of signal transduction cascades. The family of SOCS proteins is divided into two groups: ancestral and vertebrate-specific SOCS proteins. Vertebrate-specific SOCS proteins have been heavily studied as a result of their strong mutant phenotypes. However, the ancestral clade remains less studied, a potential result of genetic redundancies in mammals. Use of the genetically tractable organism Drosophila melanogaster enables in vivo assessment of signaling components and mechanisms with less concern about the functional redundancy observed in mammals. In this study, we investigated how the SOCS family member Suppressor of Cytokine Signaling at 36E (Socs36E) attenuates Janus Kinase/Signal Transducer and Activator of Transcription (Jak/STAT) activation during specification of motile border cells in Drosophila oogenesis. We found that Socs36E genetically interacts with the Cullin2 (Cul2) scaffolding protein. Like Socs36E, Cul2 is required to limit the number of motile cells in egg chambers. We demonstrated that loss of Cul2 in the follicle cells significantly increased nuclear STAT protein levels, which resulted in additional cells acquiring invasive properties. Further, reduction of Cul2 suppressed border cell migration defects that occur in a Stat92E-sensitized genetic background. Our data incorporated Cul2 into a previously described Jak/STAT-directed genetic regulatory network that is required to generate a discrete boundary between cell fates. We also found that Socs36E is able to attenuate STAT activity in the egg chamber when it does not have a functional SOCS box. Collectively, this work contributes mechanistic insight to a Jak/STAT regulatory genetic circuit, and suggests that Socs36E regulates Jak/STAT signaling via a Cul2-dependent mechanism, as well as by a Cullin-independent manner, in vivo."
88,"M. Shamay, M. Greenway, G. Liao, RF. Ambinder and SD. Hayward, ","""De novo DNA methyltransferase DNMT3b interacts with NEDD8-modified proteins."", ",The Journal of biological chemistry ,285(47) ,(Nov. 2010). ,20847044; ,DOI 10.1074/jbc.M110.155721.,"DNA methylation and histone modifications play an important role in transcription regulation. In cancer cells, many promoters become aberrantly methylated through the activity of the de novo DNA methyltransferases DNMT3a and DNMT3b and acquire repressive chromatin marks. NEDD8 is a ubiquitin-like protein modifier that is conjugated to target proteins, such as cullins, to regulate their activity, and cullin 4A (CUL4A) in its NEDD8-modified form is essential for repressive chromatin formation. We found that DNMT3b associates with NEDD8-modified proteins. Whereas DNMT3b interacts directly in vitro with NEDD8, conjugation of NEDD8 to target proteins enhances this interaction in vivo. DNMT3b immunoprecipitated two major bands of endogenously NEDDylated proteins at the size of NEDDylated cullins, and indeed DNMT3b interacted with CUL1, CUL2, CUL3, CUL4A, and CUL5. Moreover, DNMT3b preferentially immunoprecipitated the NEDDylated form of endogenous CUL4A. NEDD8 enhanced DNMT3b-dependent DNA methylation. Chromatin immunoprecipitation assays suggest that DNMT3b recruits CUL4A and NEDD8 to chromatin, whereas deletion of Dnmt3b reduces the association of CUL4A and NEDD8 at a repressed promoter in a cancer cell line."
89,"O. Michail, D. Moris, S. Theocharis and J. Griniatsos, ","""Cullin-1 and -2 Protein Expression in Colorectal Cancer: Correlation with Clinicopathological Variables."", ","In vivo (Athens, Greece) ",32(2) ,(2018). ,29475926; ,,"The cullin (CUL) family of proteins is involved in the ubiquitin/mediated degradation of proteins, regulating cell proliferation, cell-cycle control, migration, invasion and metastasis in the process of tumor progression. The aim of the present study was to examine if there is any correlation between the immunohistochemical (IHC) expression of Cullin-1 and -2 proteins in colorectal cancer tissue specimens with several clinicopathological variables."
90,"TJ. Macartney, GP. Sapkota and LJ. Fulcher, ","""An Affinity-directed Protein Missile (AdPROM) System for Targeted Destruction of Endogenous Proteins."", ",Bio-protocol ,7(22) ,(Nov. 2017). ,34595287; ,DOI 10.21769/BioProtoc.2614.,"We recently reported an Affinity-directed PROtein Missile (AdPROM) system for the targeted proteolysis of endogenous proteins of interest (POI) ( Fulcher et al., 2016 and 2017). AdPROM consists of the Von Hippel Lindau (VHL) protein, a Cullin 2 E3 ligase substrate receptor (Bosu and Kipreos, 2008), conjugated to a high affinity polypeptide binder (such as a camelid nanobody) that recognises the target protein in cells. When introduced in cells, the target protein is recruited to the CUL2 E3 ubiquitin ligase complex for ubiquitin-mediated proteasomal degradation. For target protein recruitment, we have utilised both camelid-derived VHH domain nanobodies as well as synthetic polypeptide monobodies based on the human type III fibronectin domain ( Sha et al., 2013 ; Fridy et al., 2014 ; Schmidt et al., 2016 ). In this protocol, we describe detailed methodology involved in generating AdPROM constructs and their application in human cell lines for target protein destruction. AdPROM allows functional characterisation of the POI and its efficiency of target protein destruction overcomes many limitations of RNA-interference approaches, which necessitate long treatments and are associated with off-target effects, and CRISPR/Cas9 gene editing, which is not always feasible."
91,"SK. Leung and M. Ohh, ","""Playing Tag with HIF: The VHL Story."", ",Journal of biomedicine & biotechnology ,2(3) ,(2002). ,12488577; ,,"Inactivation of the von Hippel-Lindau (VHL) tumour suppressor gene product pVHL is the cause of inherited VHL disease and is associated with sporadic kidney cancer. pVHL is found in a multiprotein complex with elongins B/C, Cul2, and Rbx1 forming an E3 ubiquitin ligase complex called VEC. This modular enzyme targets the alpha subunits of hypoxia-inducible factor (HIF) for ubiquitin-mediated destruction. Consequently, tumour cells lacking functional pVHL overproduce the products of HIF-target genes such as vascular endothelial growth factor (VEGF), which promotes angiogenesis. This likely accounts for the hypervascular nature of VHL-associated neoplasms. Although pVHL has been linked to the cell-cycle, differentiation, and the regulation of extracellular matrix assembly, microenvironment pH, and tissue invasiveness, this review will focus on the recent insights into the molecular mechanisms governing the E3 ubiquitin ligase function of VEC."
92,"G. Alexandru, J. Graumann, GT. Smith, NJ. Kolawa, R. Fang and RJ. Deshaies, ","""UBXD7 binds multiple ubiquitin ligases and implicates p97 in HIF1alpha turnover."", ",Cell ,134(5) ,(Sep. 2008). ,18775313; ,DOI 10.1016/j.cell.2008.06.048.,"p97 is an ATP-dependent chaperone that plays an important role in endoplasmic reticulum-associated degradation but whose connections to turnover of soluble proteins remain sparse. Binding of p97 to substrates is mediated by cofactors that contain ubiquitin-binding domains. We employed ""network proteomics"" to show that p97 assembles with all of the 13 mammalian UBX-domain proteins. The UBX proteins that bind ubiquitin conjugates also interact with dozens of E3 ubiquitin ligases, only one of which had been previously linked to p97. In particular, UBXD7 links p97 to the ubiquitin ligase CUL2/VHL and its substrate hypoxia-inducible factor 1alpha (HIF1alpha). Depletion of p97 leads to accumulation of endogenous HIF1alpha and increased expression of a HIF1alpha target gene. The large number of ubiquitin ligases found associated with UBX proteins suggests that p97 plays a far broader role than previously anticipated in the global regulation of protein turnover."
