,authors,ArticleTitle,journal_title,volume,date,pubmed,doi_pii_str,abstract
75,"CR. McClung, ","""Circadian rhythms. Linking the loops."", ","Science (New York, N.Y.) ",323(5920) ,(Mar. 2009). ,19286545; ,DOI 10.1126/science.1171418.,
76,"D. Staiger and C. Heintzen, ","""The circadian system of Arabidopsis thaliana: forward and reverse genetic approaches."", ",Chronobiology international ,16(1) ,(Jan. 1999). ,10023572; ,,"It is now widely accepted that autoregulatory circuits involving transcription/translation of clock genes form the molecular basis of the endogenous circadian clock in different organisms. In Arabidopsis thaliana, the RNA-binding protein AtGRP7 (Arabidopsis thaliana glycine-rich protein) has been identified as part of a negative-feedback loop through which AtGRP7 regulates the circadian oscillations of its own transcript. Experimental evidence indicates that this feedback loop also is influenced by another oscillator. Support for this hypothesis comes from the characterization of the clock mutant toc1 (timing of cab expression) and the recent isolation of two candidate clock molecules, LHY (late elongated hypocotyl) and CCA1 (circadian clock associated). TOC1, as well as the LHY and CCA1 oscillatory feedback loops, influence several rhythmic physiological and molecular processes in Arabidopsis, including cyclic Atgrp7 gene expression. We discuss the features of these feedback loops with relation to the organization of the circadian system in Arabidopsis."
77,"R. Hayama and G. Coupland, ","""Shedding light on the circadian clock and the photoperiodic control of flowering."", ",Current opinion in plant biology ,6(1) ,(Feb. 2003). ,12495746; ,,"Recently, notable progress has been made towards understanding the genetic interactions that underlie the function of the circadian clock in plants, and how these functions are related to the seasonal control of flowering time. The LHY/CCA1 and TOC1 genes have been proposed to participate in a negative feedback loop that is part of the central oscillator of the circadian clock. Furthermore, analysis of a flowering-time pathway has suggested how transcriptional regulation by the circadian clock, combined with post-transcriptional regulation by light, could activate proteins that control flowering time in response to appropriate daylengths."
78,"M. Luklová, J. Novák, R. Kopecká, M. Kameniarová, V. Gibasová, B. Brzobohatý and M. Černý, ","""Phytochromes and Their Role in Diurnal Variations of ROS Metabolism and Plant Proteome."", ",International journal of molecular sciences ,23(22) ,(Nov. 2022). ,36430613; ,DOI 10.3390/ijms232214134.,"Plants are sessile organisms forced to adapt to environmental variations recurring in a day-night cycle. Extensive research has uncovered the transcriptional control of plants' inner clock and has revealed at least some part of the intricate and elaborate regulatory mechanisms that govern plant diel responses and provide adaptation to the ever-changing environment. Here, we analyzed the proteome of the Arabidopsis thaliana mutant genotypes collected in the middle of the day and the middle of the night, including four mutants in the phytochrome (phyA, phyB, phyC, and phyD) and the circadian clock protein LHY. Our approach provided a novel insight into the diel regulations, identifying 640 significant changes in the night-day protein abundance. The comparison with previous studies confirmed that a large portion of identified proteins was a known target of diurnal regulation. However, more than 300 were novel oscillations hidden under standard growth chamber conditions or not manifested in the wild type. Our results indicated a prominent role for ROS metabolism and phytohormone cytokinin in the observed regulations, and the consecutive analyses confirmed that. The cytokinin signaling significantly increased at night, and in the mutants, the hydrogen peroxide content was lower, and the night-day variation seemed to be lost in the phyD genotype. Furthermore, regulations in the lhy and phyB mutants were partially similar to those found in the catalase mutant cat2, indicating shared ROS-mediated signaling pathways. Our data also shed light on the role of the relatively poorly characterized Phytochrome D, pointing to its connection to glutathione metabolism and the regulation of glutathione S-transferases."
79,"R. Nefissi, Y. Natsui, K. Miyata, A. Oda, Y. Hase, M. Nakagawa, A. Ghorbel and T. Mizoguchi, ","""Double loss-of-function mutation in EARLY FLOWERING 3 and CRYPTOCHROME 2 genes delays flowering under continuous light but accelerates it under long days and short days: an important role for Arabidopsis CRY2 to accelerate flowering time in continuous light."", ",Journal of experimental botany ,62(8) ,(May. 2011). ,21296763; ,DOI 10.1093/jxb/erq450.,"The photoperiodic response is one of the adaptation mechanisms to seasonal changes of lengths of day and night. The circadian clock plays pivotal roles in this process. In Arabidopsis, LHY, CCA1, ELF3, and other clock proteins play major roles in maintaining circadian rhythms. lhy;cca1 double mutants with severe defects in circadian rhythms showed accelerated flowering under short days (SDs), but delayed flowering under continuous light (LL). The protein level of the floral repressor SVP increased in lhy;cca1 mutants under LL, and the late-flowering phenotype of lhy;cca1 mutants was partially suppressed by svp, flc, or elf3. ELF3 interacted with both CCA1 and SVP, and elf3 suppressed the SVP accumulation in lhy;cca1 under LL. These results suggest that the unique mechanism of the inversion of the flowering response of lhy;cca1 under LL may involve both the ELF3-SVP/FLC-dependent and -independent pathways. In this work, elf3-1 seeds were mutagenized with heavy-ion beams and used to identify mutation(s) that delayed flowering under LL but not long days (LDs) or SDs even without ELF3. In this screening, seven candidate lines named suppressor of elf3 1 (self1), sel3, sel5, sel7, sel14, sel15, and sel20 were identified. Genetic analysis indicated that sel20 was a new deletion allele of a mutation in the blue light receptor, CRY2. A late-flowering phenotype and decrease of FT expression in the elf3;sel20 double mutant was obvious under LL but not under SDs or LDs. These results indicated that the late-flowering phenotype in the double mutant elf3;sel20 as well as in lhy;cca1 was affected by the presence of darkness. The results suggest that CRY2 may play more essential roles in the acceleration of flowering under LL than LDs or SDs."
80,"JC. Li, Y. Wang, HF. Dai and Q. Sun, ","""Global transcriptome dissection of pollen-pistil interactions induced self-incompatibility in dragon fruit (Selenicereus spp.)."", ",PeerJ ,10 ,(2022). ,36340195; ,DOI 10.7717/peerj.14165.,"Self-incompatibility (SI) is a major issue in dragon fruit (Selenicereus spp.) breeding and production. Therefore, a better understanding of the dragon fruit SI mechanism is needed to improve breeding efficiency and ultimate production costs. To reveal the underlying mechanisms of SI in dragon fruit, plant anatomy, de novo RNA sequencing-based transcriptomic analysis, and multiple bioinformatic approaches were used to analyze gene expression in the pistils of the self-pollinated and cross-pollinated dragon fruit flowers at different intervals of time after pollination. Using fluorescence microscopy, we observed that the pollen of 'Hongshuijing', a self-incompatible dragon fruit variety (S. monacanthus), germinated on its own stigma. However, the pollen tube elongation has ceased at 1/2 of the style, confirming that dragon fruit experiences gametophyte self-incompatibility (GSI). We found that the pollen tube elongation in vitro was inhibited by self-style glycoproteins in the SI variety, indicating that glycoproteins were involved in SI. That is to say the female S factor should be homologous of S-RNase or PrsS (P. rhoeas stigma S factor), both of which are glycoproteins and are the female S factors of the two known GSI mechanism respectively. Bioinformatics analyses indicated that among the 43,954 assembled unigenes from pistil, there were six S-RNase genes, while 158 F-box genes were identified from a pollen transcriptomic dataset. There were no P. rhoeas type S genes discovered. Thus, the identified S-RNase and F-box represent the candidate female and male S genes, respectively. Analysis of differentially expressed genes (DEGs) between the self and cross-pollinated pistils at different time intervals led to the identification of 6,353 genes. We then used a weighted gene co-expression network analysis (WGCNA) to find some non-S locus genes in SI responses in dragon fruit. Additionally, 13 transcription factors (TFs) (YABBY4, ANL2, ERF43, ARF2, BLH7, KNAT6, PIF3, two OBF1, two HY5 and two LHY/CCA) were identified to be involved in dragon fruit GSI. Thus, we uncovered candidate S and non-S genes and predicted more SI-related genes for a more detailed investigation of the molecular mechanism of dragon fruit SI. Our findings suggest that dragon fruit possesses a GSI system and involves some unique regulators. This study lays the groundwork for future research into SI mechanisms in dragon fruit and other plant species."
81,"Y. Song, R. Zhang, S. Gao, Z. Pan, Z. Guo, S. Yu, Y. Wang, Q. Jin, X. Chen and L. Zhang, ","""Transcriptome analysis and phenotyping of walnut seedling roots under nitrogen stresses."", ",Scientific reports ,12(1) ,(Jul. 2022). ,35835799; ,DOI 10.1038/s41598-022-14850-2.,"Nitrogen is an essential core element in walnut seedling growth and development. However, nitrogen starvation and excessive nitrogen stress can cause stunted growth and development of walnut seedlings, and environmental pollution is also of concern. Therefore, it is necessary to study the mechanism of walnut seedling resistance to nitrogen stress. In this study, morphological and physiological observations and transcriptome sequencing of walnut seedlings under nitrogen starvation and excess nitrogen stress were performed. The results showed that walnut seedlings under nitrogen starvation and excess stress could adapt to the changes in the nitrogen environment by changing the coordination of their root morphology and physiological indexes. Based on an analysis of transcriptome data, 4911 differential genes (DEGs) were obtained (2180 were upregulated and 2731 were downregulated) in a comparison of nitrogen starvation and control groups. A total of 9497 DEGs (5091 upregulated and 4406 downregulated) were obtained in the comparison between the nitrogen overdose and control groups. When these DEGs were analysed, the differential genes in both groups were found to be significantly enriched in the plant's circadian pathway. Therefore, we selected the circadian rhythm as the focus for further analysis. We made some discoveries by analysing the gene co-expression network of nitrogen metabolism, circadian rhythm, and hormone signal transduction. (a) Nitrite nitrogen (NO2-) or Glu may act as a nitrogen signal to the circadian clock. (b) Nitrogen signalling may be input into the circadian clock by regulating changes in the abundance of the CRY1 gene. (c) After the nitrogen signal enters the circadian clock, the expression of the LHY gene is upregulated, which causes a phase shift in the circadian clock. (d) The RVE protein may send information about the circadian clock's response to nitrogen stress back to the nitrogen metabolic pathway via the hormone transduction pathway. In conclusion, various metabolic pathways in the roots of walnut seedlings coordinated with one another to resist the ill effects of nitrogen stress on the root cells, and these coordination relationships were regulated by the circadian clock. This study is expected to provide valuable information on the circadian clock regulation of plant resistance to nitrogen stress."
82,"U. Lagercrantz, A. Billhardt, SN. Rousku, M. Leso, SH. Reza and DM. Eklund, ","""DE-ETIOLATED1 has a role in the circadian clock of the liverwort Marchantia polymorpha."", ",The New phytologist ,232(2) ,(Oct. 2021). ,34320227; ,DOI 10.1111/nph.17653.,"Previous studies of plant circadian clock evolution have often relied on clock models and genes defined in Arabidopsis. These studies identified homologues with seemingly conserved function, as well as frequent gene loss. In the present study, we aimed to identify candidate clock genes in the liverwort Marchantia polymorpha using a more unbiased approach. To identify genes with circadian rhythm we sequenced the transcriptomes of gemmalings in a time series in constant light conditions. Subsequently, we performed functional studies using loss-of-function mutants and gene expression reporters. Among the genes displaying circadian rhythm, a homologue to the transcriptional co-repressor Arabidopsis DE-ETIOLATED1 showed high amplitude and morning phase. Because AtDET1 is arrhythmic and associated with the morning gene function of AtCCA1/LHY, that lack a homologue in liverworts, we functionally studied DET1 in M. polymorpha. We found that the circadian rhythm of MpDET1 expression is disrupted in loss-of-function mutants of core clock genes and putative evening-complex genes. MpDET1 knock-down in turn results in altered circadian rhythm of nyctinastic thallus movement and clock gene expression. We could not detect any effect of MpDET1 knock-down on circadian response to light, suggesting that MpDET1 has a yet unknown function in the M. polymorpha circadian clock."
83,"Z. Wang, Y. Jiang, X. Yang, H. Bi, J. Li, X. Mao, Y. Ma, D. Ru, C. Zhang, G. Hao, J. Wang, RJ. Abbott and J. Liu, ","""Molecular signatures of parallel adaptive divergence causing reproductive isolation and speciation across two genera."", ",Innovation (Cambridge (Mass.)) ,3(3) ,(May. 2022). ,35519515; ,DOI 10.1016/j.xinn.2022.100247.,"Parallel evolution of reproductive isolation (PERI) provides strong evidence for natural selection playing a fundamental role in the origin of species. However, PERI has been rarely demonstrated for well established species drawn from different genera. In particular, parallel molecular signatures for the same genes in response to similar habitat divergence in such different lineages is lacking. Here, based on whole-genome sequencing data, we first explore the speciation process in two sister species of Carpinus (Betulaceae) in response to divergence for temperature and soil-iron concentration in habitats they occupy in northern and southwestern China, respectively. We then determine whether parallel molecular mutations occur during speciation in this pair of species and also in another sister-species pair of the related genus, Ostryopsis, which occupy similarly divergent habitats in China. We show that gene flow occurred during the origin of both pairs of sister species since approximately 9.8 or approximately 2 million years ago, implying strong natural selection during divergence. Also, in both species pairs we detected concurrent positive selection in a gene (LHY) for flowering time and in two paralogous genes (FRO4 and FRO7) of a gene family known to be important for iron tolerance. These changes were in addition to changes in other major genes related to these two traits. The different alleles of these particular candidate genes possessed by the sister species of Carpinus were functionally tested and indicated likely to alter flowering time and iron tolerance as previously demonstrated in the pair of Ostryopsis sister species. Allelic changes in these genes may have effectively resulted in high levels of prezygotic reproductive isolation to evolve between sister species of each pair. Our results show that PERI can occur in different genera at different timescales and involve similar signatures of molecular evolution at genes or paralogues of the same gene family, causing reproductive isolation as a consequence of adaptation to similarly divergent habitats."
84,"ZW. Zhang, YF. Fu, YH. Zhou, CQ. Wang, T. Lan, GD. Chen, J. Zeng, YE. Chen, M. Yuan, S. Yuan and JY. Hu, ","""Nitrogen and nitric oxide regulate Arabidopsis flowering differently."", ",Plant science : an international journal of experimental plant biology ,284 ,(Jul. 2019). ,31084870; ,DOI 10.1016/j.plantsci.2019.04.015.,"Both nitrogen (N) and nitric oxide (NO) postpone plant flowering. However, we still don't know whether N and NO trigger the same signaling pathways leading to flowering delay. Our previous study found that ferredoxin NADP+ oxidoreductase (FNR1) and the blue-light receptor cryptochrome 1 (CRY1) are involved in nitrogen-regulated flowering-time control. However, NO-induced late-flowering does not require FNR1 or CRY1. Sucrose supply counteracts the flowering delay induced by NO. However high-N-induced late-flowering could not be reversed by 5% sucrose supplementation. The high nitrogen condition decreased the amplitudes of all transcripts of the circadian clock. While NO increased the amplitudes of circadian transcripts of CRY1, LHY (LATE ELONGATED HYPOCOTYL), CCA1 (CIRCADIAN CLOCK ASSOCIATED 1) and TOC1 (TIMING OF CAB EXPRESSION 1), but decreased the amplitudes of circadian transcripts of CO (CONSTANS) and GI (GIGANTEA). 5% sucrose supplementation reversed the declines in amplitudes of circadian transcripts of CO and GI after the NO treatment. NO induced S-nitrosation modification on oscillators CO and GI, but not on the other oscillators of the circadian clock. Sucrose supply interestingly reduced S-nitrosation levels of GI and CO proteins. Thus N and NO rely on overlapping but distinct signaling pathways on plant flowering."
85,"W. Huang, Y. Chen, L. Wu, M. Long, Z. Lin, Q. Su, F. Zheng, S. Wu, H. Li and G. Yu, ","""3D Co-doped Ni-based conductive MOFs modified electrochemical sensor for highly sensitive detection of l-tryptophan."", ",Talanta ,247 ,(Sep. 2022). ,35640476; ,DOI 10.1016/j.talanta.2022.123596.,"L-tryptophan (Trp) is an essential amino acid for humans and plays crucial roles in many metabolic functions. Trp levels can be used for diagnosing different kinds of metabolic disorders and the symptoms associated with those diseases. Herein, a novel, simple and sensitive sensor based on 3D peony-like bimetallic conductive MOFs (Co-Ni-MOFs) was fabricated for the electrochemical determination of Trp. The bimetallic conductive MOFs were synthesized by a facile one-pot hydrothermal process. On account of the synergy between the Ni2+ and Co2+ ions, the bimetallic Co-Ni-MOFs showed excellent electrochemical performance, including good conductivity, large effective surface areas, and high electrocatalytic reactivity toward the oxidation of Trp. Consequently, the Co-Ni-MOFs-modified electrodes obtained a wide linear range from 10 nmol L-1 to 300 μmol L-1 and a low detection limit of 8.7 nmol L-1 (S/N = 3) for Trp. Additionally, the prepared sensor also displayed high selectivity, long-term stability and reproducibility. Moreover, the proposed sensor was successfully applied to determine the levels of Trp in the plasma of mice after cadmium intoxication."
86,"EM. Tobin, ","""My Path from Chemistry to Phytochrome and Circadian Rhythms."", ",Frontiers in plant science ,7 ,(2016). ,27014288; ,DOI 10.3389/fpls.2016.00261.,"I summarize my scientific journey from my first interest in science to my career investigating how plants use the phytochrome photoreceptor to regulate what genes they express. I then describe how this work led to an understanding of how circadian rhythms function in plants and to the discovery of CCA1, a component of the plant central oscillator."
87,"TP. Michael, ","""Core circadian clock and light signaling genes brought into genetic linkage across the green lineage."", ",Plant physiology ,190(2) ,(Sep. 2022). ,35674369; ,DOI 10.1093/plphys/kiac276.,"The circadian clock is conserved at both the level of transcriptional networks as well as core genes in plants, ensuring that biological processes are phased to the correct time of day. In the model plant Arabidopsis (Arabidopsis thaliana), the core circadian SHAQKYF-type-MYB (sMYB) genes CIRCADIAN CLOCK ASSOCIATED 1 (CCA1) and REVEILLE (RVE4) show genetic linkage with PSEUDO-RESPONSE REGULATOR 9 (PRR9) and PRR7, respectively. Leveraging chromosome-resolved plant genomes and syntenic ortholog analysis enabled tracing this genetic linkage back to Amborella trichopoda, a sister lineage to the angiosperm, and identifying an additional evolutionarily conserved genetic linkage in light signaling genes. The LHY/CCA1-PRR5/9, RVE4/8-PRR3/7, and PIF3-PHYA genetic linkages emerged in the bryophyte lineage and progressively moved within several genes of each other across an array of angiosperm families representing distinct whole-genome duplication and fractionation events. Soybean (Glycine max) maintained all but two genetic linkages, and expression analysis revealed the PIF3-PHYA linkage overlapping with the E4 maturity group locus was the only pair to robustly cycle with an evening phase, in contrast to the sMYB-PRR morning and midday phase. While most monocots maintain the genetic linkages, they have been lost in the economically important grasses (Poaceae), such as maize (Zea mays), where the genes have been fractionated to separate chromosomes and presence/absence variation results in the segregation of PRR7 paralogs across heterotic groups. The environmental robustness model is put forward, suggesting that evolutionarily conserved genetic linkages ensure superior microhabitat pollinator synchrony, while wide-hybrids or unlinking the genes, as seen in the grasses, result in heterosis, adaptation, and colonization of new ecological niches."
88,"L. Dong, C. Fang, Q. Cheng, T. Su, K. Kou, L. Kong, C. Zhang, H. Li, Z. Hou, Y. Zhang, L. Chen, L. Yue, L. Wang, K. Wang, Y. Li, Z. Gan, X. Yuan, JL. Weller, S. Lu, F. Kong and B. Liu, ","""Genetic basis and adaptation trajectory of soybean from its temperate origin to tropics."", ",Nature communications ,12(1) ,(Sep. 2021). ,34521854; ,DOI 10.1038/s41467-021-25800-3.,"Soybean (Glycine max) serves as a major source of protein and edible oils worldwide. The genetic and genomic bases of the adaptation of soybean to tropical regions remain largely unclear. Here, we identify the novel locus Time of Flowering 16 (Tof16), which confers delay flowering and improve yield at low latitudes and determines that it harbors the soybean homolog of LATE ELONGATED HYPOCOTYL (LHY). Tof16 and the previously identified J locus genetically additively but independently control yield under short-day conditions. More than 80% accessions in low latitude harbor the mutations of tof16 and j, which suggests that loss of functions of Tof16 and J are the major genetic basis of soybean adaptation into tropics. We suggest that maturity and yield traits can be quantitatively improved by modulating the genetic complexity of various alleles of the LHY homologs, J and E1. Our findings uncover the adaptation trajectory of soybean from its temperate origin to the tropics."
89,"MA. Iqbal, K. Miyamoto, E. Yumoto, S. Parveen, I. Mutanda, M. Inafuku and H. Oku, ","""Plant hormone profile and control over isoprene biosynthesis in a tropical tree Ficus septica."", ","Plant biology (Stuttgart, Germany) ",24(3) ,(Apr. 2022). ,35050526; ,DOI 10.1111/plb.13386.,"Plant hormone signalling and the circadian clock have been implicated in the transcriptional control of isoprene biosynthesis. To gain more insight into the hormonal control of isoprene biosynthesis, the present study measured plant hormone concentrations in jasmonic acid (JA)-treated leaves of our previous model study, examined their relationship with gene expression of isoprene synthase (IspS) and hormone signalling transcription factors. Of the plant hormones, IAA and JA-Ile and their related transcription factors (MYC2 and SAUR21) were significantly correlated with IspS gene expression. Concentrations of cytokinins, isopentenyladenine (iP), trans-zeatin riboside (tZR) and cis-zeatin riboside (cZR), were similarly significantly correlated with IspS expression. However, there was no significant correlation between their related transcription factor (ARR-B) and IspS expression. The circadian clock-related gene PRR7, but not the transcription factor LHY, was highly correlated with IspS expression. These results suggest that the hormonal balance between JA-Ile and IAA plays a central role in transcriptional regulation of IspS through the transcription factors MYC2 and SAUR21, the early auxin responsive genes. The putative cis-acting elements for SAUR on the IspS promoter (TGTCNN and CATATG), in addition to the G-box for MYC2, support the above proposal. These results provide insightful information on the core components of plant hormone-related regulation of IspS under coordination with the circadian clock genes."
90,"J. Dai, H. Liu, Y. Wang, Q. Guo, T. Hu, T. Quine, S. Green, H. Hartmann, C. Xu, X. Liu and Z. Jiang, ","""Drought-modulated allometric patterns of trees in semi-arid forests."", ",Communications biology ,3(1) ,(Jul. 2020). ,32733028; ,DOI 10.1038/s42003-020-01144-4.,"Tree allometry in semi-arid forests is characterized by short height but large canopy. This pattern may be important for maintaining water-use efficiency and carbon sequestration simultaneously, but still lacks quantification. Here we use terrestrial laser scanning to quantify allometry variations of Quercus mongolica in semi-arid forests. With tree height (Height) declining, canopy area (CA) decreases with substantial variations. The theoretical CA-Height relationship in dynamic global vegetation models (DGVMs) matches only the 5th percentile of our results because of CA underestimation and Height overestimation by breast height diameter (DBH). Water supply determines Height variation (P = 0.000) but not CA (P = 0.2 in partial correlation). The decoupled functions of stem, hydraulic conductance and leaf spatial arrangement, may explain the inconsistency, which may further ensure hydraulic safety and carbon assimilation, avoiding forest dieback. Works on tree allometry pattern and determinant will effectively supply tree drought tolerance studying and support DGVM improvements."
91,"X. Xue, K. Sun and Z. Zhu, ","""CIRCADIAN CLOCK ASSOCIATED 1 gates morning phased auxin response in Arabidopsis thaliana."", ",Biochemical and biophysical research communications ,527(4) ,(Jul. 2020). ,32430181; ,DOI 10.1016/j.bbrc.2020.05.049.,"Circadian clock controls plant behaviors to anticipate day-night switch and keeps plant fitness. Here, we reported that plant response to auxin is also strictly governed by clock. The amplitude of auxin-responsive gene expressions gradually declined from morning to the dusk, and then enhanced from dusk to dawn. Plants with defects in both CIRCADIAN CLOCK ASSOCIATED1 (CCA1) and its closest homologue LATE ELONGATED HYPOCOTYL (LHY) (cca1 lhy) showed comparable responses to auxin at different time points in consecutive days, suggesting that CCA1 and LHY were required for gating auxin responses. Moreover, CCA1/LHY physically interacted with the core transcriptional repressors (Aux/IAA proteins), which might further modulate plant sensitivity to auxin. Taken together, we demonstrate that the central morning phased circadian oscillator CCA1 plays a pivotal role in gating auxin response."
92,"Z. Song, H. Liu, CAE. Strömberg, X. Yang and X. Zhang, ","""Phytolith carbon sequestration in global terrestrial biomes."", ",The Science of the total environment ,603-604 ,(Dec. 2017). ,28645048; ,DOI 10.1016/j.scitotenv.2017.06.107.,"Terrestrial biogeochemical carbon (C) sequestration is coupled with the biogeochemical silicon (Si) cycle through mechanisms such as phytolith C sequestration, but the size and distribution of the phytolith C sink remain unclear. Here, we estimate phytolith C sequestration in global terrestrial biomes. We used biome data including productivity, phytolith and silica contents, and the phytolith stability factor to preliminarily determine the size and distribution of the phytolith C sink in global terrestrial biomes. Total phytolith C sequestration in global terrestrial biomes is 156.7±91.6TgCO2yr-1. Grassland (40%), cropland (35%), and forest (20%) biomes are the dominant producers of phytolith-based carbon; geographically, the main contributors are Asia (31%), Africa (24%), and South America (17%). Practices such as bamboo afforestation/reforestation and grassland recovery for economic and ecological purposes could theoretically double the above phytolith C sink. The potential terrestrial phytolith C sequestration during 2000-2099 under such practices would be 15.7-40.5PgCO2, equivalent in magnitude to the C sequestration of oceanic diatoms in sediments and through silicate weathering. Phytolith C sequestration contributes vitally to the global C cycle, hence, it is essential to incorporate plant-soil silica cycling in biogeochemical C cycle models."
93,"JF. Wu, HL. Tsai, I. Joanito, YC. Wu, CW. Chang, YH. Li, Y. Wang, JC. Hong, JW. Chu, CP. Hsu and SH. Wu, ","""LWD-TCP complex activates the morning gene CCA1 in Arabidopsis."", ",Nature communications ,7 ,(Oct. 2016). ,27734958; ,DOI 10.1038/ncomms13181.,"A double-negative feedback loop formed by the morning genes CIRCADIAN CLOCK ASSOCIATED1 (CCA1)/LATE ELONGATED HYPOCOTYL (LHY) and the evening gene TIMING OF CAB EXPRESSION1 (TOC1) contributes to regulation of the circadian clock in Arabidopsis. A 24-h circadian cycle starts with the peak expression of CCA1 at dawn. Although CCA1 is targeted by multiple transcriptional repressors, including PSEUDO-RESPONSE REGULATOR9 (PRR9), PRR7, PRR5 and CCA1 HIKING EXPEDITION (CHE), activators of CCA1 remain elusive. Here we use mathematical modelling to infer a co-activator role for LIGHT-REGULATED WD1 (LWD1) in CCA1 expression. We show that the TEOSINTE BRANCHED 1-CYCLOIDEA-PCF20 (TCP20) and TCP22 proteins act as LWD-interacting transcriptional activators. The concomitant binding of LWD1 and TCP20/TCP22 to the TCP-binding site in the CCA1 promoter activates CCA1. Our study reveals activators of the morning gene CCA1 and provides an action mechanism that ensures elevated expression of CCA1 at dawn to sustain a robust clock."
94,"M. Cheng, K. Cui, M. Zheng, T. Yang, J. Zheng, X. Li, X. Luo, Y. Zhou, R. Zhang, D. Yan, M. Yao, MZ. Iqbal, Q. Zhou and R. He, ","""Physiological attributes and transcriptomics analyses reveal the mechanism response of Helictotrichon virescens to low temperature stress."", ",BMC genomics ,23(1) ,(Apr. 2022). ,35392804; ,DOI 10.1186/s12864-022-08526-4.,"Helictotrichon virescens is a perennial grass that is primarily distributed in high altitude areas of 2000 ~ 4500 m. It is widely cultivated in the Qinghai-Tibet Plateau of China, strongly resistant to cold, and an essential part of the wild herbs in this region. However, the molecular mechanism of the response of H. virescens to low temperature stress and the key regulatory genes for specific biological processes are poorly understood."
95,"Q. Sun, S. Wang, G. Xu, X. Kang, M. Zhang and M. Ni, ","""SHB1 and CCA1 interaction desensitizes light responses and enhances thermomorphogenesis."", ",Nature communications ,10(1) ,(Jul. 2019). ,31308379; ,DOI 10.1038/s41467-019-11071-6.,"Light and temperature are two important environmental signals to plants. After dawn, photo-activated phytochromes translocate into the nucleus and interact with a family of negative basic helix-loop-helix PIF regulators. Subsequent phosphorylation and degradation of PIFs triggers a series of photomorphogenic responses. However, excess light can damage the photosynthetic apparatus and leads to photoinhibition. Plants acclimate to a balanced state of photomorphogenesis to avoid photodamage. Here, we show that upregulation of PIF4 expression by SHB1 and CCA1 under red light represents a desensitization step. After dawn, the highly expressed circadian clock protein CCA1 brings circadian signals to the regulatory region of the PIF4 signaling hub. Recruitment of SHB1 by CCA1 modulates red light-specific induction of PIF4 expression thus integrating circadian and light signals. As noon approaches and light intensity and ambient temperature tend to increase, the SHB1-CCA1 interaction sustains PIF4 expression to trigger thermomorphogenic responses to changing light and temperature conditions."
96,"S. Prasad, LH. Young, M. Bouffard and R. Gupta, ","""Case 37-2018: A 23-Year-Old Woman with Vision Loss."", ",The New England journal of medicine ,379(22) ,(Nov. 2018). ,30485774; ,DOI 10.1056/NEJMcpc1807501.,
97,"T. Li, R. Wu, Z. Liu, J. Wang, C. Guo, Y. Zhou, G. Bawa and X. Sun, ","""GUN4 Affects the Circadian Clock and Seedlings Adaptation to Changing Light Conditions."", ",International journal of molecular sciences ,23(1) ,(Dec. 2021). ,35008619; ,DOI 10.3390/ijms23010194.,"The chloroplast is a key organelle for photosynthesis and perceiving environmental information. GENOME UNCOUPLED 4 (GUN4) has been shown to be required for the regulation of both chlorophyll synthesis, reactive oxygen species (ROS) homeostasis and plastid retrograde signaling. In this study, we found that growth of the gun4 mutant was significantly improved under medium strong light (200 μmol photons m-2s-1) compared to normal light (100 μmol photons m-2s-1), in marked contrast to wild-type (WT). Further analysis revealed that GUN4 interacts with SIGNAL RECOGNITION PARTICLE 54 KDA SUBUNIT (SRP43) and SRP54. RNA-seq analysis indicated that the expression of genes for light signaling and the circadian clock is altered in gun4 compared with (WT). qPCR analysis confirmed that the expression of the clock genes CLOCK-RELATED 1 (CCA1), LATE ELONGATION HYPOCOTYL (LHY), TIMING OF CAB EXPRESSION 1 (TOC1) and PSEUDO RESPONSE REGULATOR 7 (PRR7) is significantly changed in the gun4 and srp54 mutants under normal and medium strong light conditions. These results suggest that GUN4 may coordinate the adaptation of plants to changing light conditions by regulating the biological clock, although it is not clear whether the effect is direct or indirect."
98,"C. Saini, TC. Chen, LH. Young, DG. Vavvas, M. Vangel, GN. Papaliodis, S. Mukai, AV. Turalba, DJ. Rhee, DM. Wu, D. Eliott, JB. Miller, BJ. Song, LQ. Shen, LR. Pasquale and J. Chodosh, ","""Restoration of Vision in Severe, Cicatricial, Ocular Surface Disease With the Boston Keratoprosthesis Type II."", ",American journal of ophthalmology ,243 ,(Nov. 2022). ,35850253; ,DOI 10.1016/j.ajo.2022.06.022.,"To assess clinical outcomes of patients with severe, cicatricial ocular surface disease (OSD) implanted with the currently marketed design of the Boston keratoprosthesis type II (BK2)."
