,authors,ArticleTitle,journal_title,volume,date,pubmed,doi_pii_str,abstract
69,"V. Sineshchekov, ","""Two molecular species of phytochrome A with distinct modes of action."", ",Functional plant biology : FPB ,46(2) ,(Jan. 2019). ,32172754; ,DOI 10.1071/FP18156.,"Adaptation of plants to environmental light conditions is achieved via operation of a highly complex photoreceptor apparatus. It includes the phytochrome system comprising phytochromes A and B (phyA and phyB) as the major components. phyA differs from phyB by several properties, including its ability to mediate all three photoresponse modes - the very low and low fluence responses (VLFR and LFR respectively) and the high irradiance responses (HIR), whereas phyB is responsible for LFR. This review discusses the uniqueness of phyA in terms of its structural and functional heterogeneity. The photoreceptor is presented in monocots and dicots by two native molecular species, phyA' and phyA'', differing by spectroscopic, photochemical and phenomenological properties. phyA differentiation into substates includes post-translational phosphorylation of a serine residue(s) at the N-terminal extension of the molecule with phyA' being the phosphorylated species and phyA'', dephosphorylated. They differ also by their mode of action, which depends on the cellular context. The current working hypothesis is that phyA' mediates VLFR and phyA'', HIR and LFR. The content and functional activity of the two pools are regulated by light and by phosphatase/kinase equilibrium and pH in darkness, what contributes to the fine-tuning of the phytochrome system. Detection of the native pools of the cryptogamic plant fern Adiantum capillus-veneris phy1 (phy1' and phy1'') similar to those of phyA suggests that the structural and functional heterogeneity of phyA is not a unique phenomenon and may have arisen earlier in the molecular evolution of the phytochrome system than the appearance of the angiosperm phytochromes."
70,"D. Staiger, L. Allenbach, N. Salathia, V. Fiechter, SJ. Davis, AJ. Millar, J. Chory and C. Fankhauser, ","""The Arabidopsis SRR1 gene mediates phyB signaling and is required for normal circadian clock function."", ",Genes & development ,17(2) ,(Jan. 2003). ,12533513; ,,"Plants possess several photoreceptors to sense the light environment. In Arabidopsis cryptochromes and phytochromes play roles in photomorphogenesis and in the light input pathways that synchronize the circadian clock with the external world. We have identified SRR1 (sensitivity to red light reduced), a gene that plays an important role in phytochrome B (phyB)-mediated light signaling. The recessive srr1 null allele and phyB mutants display a number of similar phenotypes indicating that SRR1 is required for normal phyB signaling. Genetic analysis suggests that SRR1 works both in the phyB pathway but also independently of phyB. srr1 mutants are affected in multiple outputs of the circadian clock in continuous light conditions, including leaf movement and expression of the clock components, CCA1 and TOC1. Clock-regulated gene expression is also impaired during day-night cycles and in constant darkness. The circadian phenotypes of srr1 mutants in all three conditions suggest that SRR1 activity is required for normal oscillator function. The SRR1 gene was identified and shown to code for a protein conserved in numerous eukaryotes including mammals and flies, implicating a conserved role for this protein in both the animal and plant kingdoms."
71,"T. Yang, TL. Zhang, YH. Guo and X. Liu, ","""Identification of Hybrids in Potamogeton: Incongruence between Plastid and ITS Regions Solved by a Novel Barcoding Marker PHYB."", ",PloS one ,11(11) ,(2016). ,27855191; ,DOI 10.1371/journal.pone.0166177.,"Potamogeton is one of the most difficult groups to clarify in aquatic plants, which has an extensive range of interspecific morphological and ecological diversity. Internal transcribed spacer (ITS) is prevalent for phylogenetic analysis in plants. However, most researches demonstrate that ITS has a high percentage of homoplasy in phylogenetic datasets. In this study, eighteen materials were collected in Potamogeton from China and incongruence was shown between the rbcL and ITS phylogenies. To solve the discrepancy, we employed a novel barcode PHYB to improve resolution and accuracy of the phylogenetic relationships. The PHYB phylogeny successfully resolved the incongruence between the rbcL and ITS phylogenies. In addition, six hybrids were confirmed using PHYB, including P. compressus × P. pusillus, P. octandrus × P. oxyphyllus, P. gramineus × P. lucens, P. distinctus × P. natans, P. distinctus × P. wrightii, and S. pectinata × S. amblyophylla. Whereas, only one hybrid was identified (P. compressus × P. pusillus) by ITS, indicating that ITS homoplasy was present in Potamogeton and ITS was completely homogenized to one parental lineage. Thus, ITS might have limited utility for phylogenetic relationships in Potamogeton. It is recommended that a three-locus combination of chloroplast DNA gene, ITS and PHYB is potential to effectively reveal more robust phylogenetic relationships and species identification."
72,"GL. Fernández-Milmanda and CL. Ballaré, ","""Shade Avoidance: Expanding the Color and Hormone Palette."", ",Trends in plant science ,26(5) ,(May. 2021). ,33461868; ,DOI 10.1016/j.tplants.2020.12.006.,"Major strides have been made over the past decade in elucidating the mechanisms that mediate shade-avoidance responses. The canonical PHYTOCHROME INTERACTING FACTOR (PIF)-auxin pathway that begins with inactivation of phytochrome B (phyB) by a low red:far-red (R:FR) ratio, and that leads to increased elongation, has been thoroughly characterized in arabidopsis (Arabidopsisthaliana) seedlings. Nevertheless, studies in other life stages and plant species have demonstrated the role of other wavelengths, photoreceptors, and hormones in the orchestration of shade-avoidance responses. We highlight recent developments that illustrate how canopy light cues regulate signaling through auxin, gibberellins (GAs), jasmonic acid (JA), salicylic acid (SA), abscisic acid (ABA), and strigolactones (SLs) to modulate key aspects of plant growth, metabolism, and defense."
73,"M. Zeidler, ","""Analysis of Phytochrome-Dependent Seed Germination in Arabidopsis."", ","Methods in molecular biology (Clifton, N.J.) ",2494 ,(2022). ,35467203; ,DOI 10.1007/978-1-0716-2297-1_8.,"Light-dependent seed germination guarantees seedling proximity to the soil surface, enabling quick photosynthetic energy supply. While seedling hypocotyl length is mainly used in phytochrome physiological assays to determine the functional impact of photoreceptor point mutations, different intracellular localizations, or the function of signal transduction components, phytochrome-controlled seed germination offers a different, very sensitive tool to test the phytochrome photoreceptor network. Photon fluences as low as 1 nmol m-2 are sufficient to elicit the phytochrome A (phyA)-dependent very low fluence response (VLFR), whereas higher fluences (> 10 μmol m-2) are needed to elicit the phyB-controlled and phyB-photoreversible low fluence response (LFR). Taking advantage of the different sensitivities of both phytochromes to different light qualities and quantities, a screening protocol is presented to score germination under different light conditions."
74,"L. Wester, DE. Somers, T. Clack and RA. Sharrock, ","""Transgenic complementation of the hy3 phytochrome B mutation and response to PHYB gene copy number in Arabidopsis."", ",The Plant journal : for cell and molecular biology ,5(2) ,(Feb. 1994). ,8148880; ,,"A recombinant PHYB minigene (mPHYB) consisting of the complete Arabidopsis PHYB cDNA sequence fused to 2.3 kb of upstream PHYB promoter sequence has been introduced into wild-type Arabidopsis and into a strain containing the Bo64 allele of the hy3 mutation. The Bo64 mutant has previously been shown to contain a nonsense mutation in the PHYB coding sequence. Transformation of this strain with the mPHYB gene results in complementation of all of the mutant phenotypic characteristics tested including hypocotyl length and hypocotyl cell size, response to end-of-day far-red light, leaf morphology, chlorophyll level, and flowering time. Presence of the mPHYB transgene in a wild-type genetic background causes exaggeration of this same set of phenotypic characteristics, indicating that these diverse photo-morphogenic responses are sensitive to the copy number of the PHYB gene. The transgene inserts in the Bo64(mPHYB) and WT(mPHYB) lines are shown to be single locus and single copy and the immunologically detectable level of phytochrome B is shown to vary linearly with PHYB gene copy number. These results demonstrate a complex role for phytochrome B in Arabidopsis photo-morphogenesis and suggest that the expression level of this phytochrome gene is an important determinant of the intensity of light-induced plant responses."
75,"TH. Kebrom, TP. Brutnell and SA. Finlayson, ","""Suppression of sorghum axillary bud outgrowth by shade, phyB and defoliation signalling pathways."", ","Plant, cell & environment ",33(1) ,(Jan. 2010). ,19843258; ,DOI 10.1111/j.1365-3040.2009.02050.x.,"In recent years, several genetic components of vegetative axillary bud development have been defined in both monocots and eudicots, but our understanding of environmental inputs on branching remains limited. Recent work in sorghum (Sorghum bicolor) has revealed a role for phytochrome B (phyB) in the control of axillary bud outgrowth through the regulation of Teosinte Branched1 (TB1) gene. In maize (Zea mays), TB1 is a dosage-dependent inhibitor of axillary meristem progression, and the expression level of TB1 is a sensitive measure of axillary branch development. To further explore the mechanistic basis of branching, the expression of branching and cell cycle-related genes were examined in phyB-1 and wild-type sorghum axillary buds following treatment with low-red : far-red light and defoliation. Although defoliation inhibited bud outgrowth, it did not influence the expression of sorghum TB1 (SbTB1), whereas changes in SbMAX2 expression, a homolog of the Arabidopsis (Arabidopsis thaliana) branching inhibitor MAX2, were associated with the regulation of bud outgrowth by both light and defoliation. The expression of several cell cycle-related genes was also decreased dramatically in buds repressed by defoliation, but not by phyB deficiency. The data suggest that there are at least two distinct molecular pathways that respond to light and endogenous signals to regulate axillary bud outgrowth."
76,"P. Yuan, S. Yang, L. Feng, J. Chu, H. Dong, J. Sun, H. Chen, Z. Li, N. Yamamoto, A. Zheng, S. Li, HC. Yoon, J. Chen, D. Ma and YH. Xuan, ","""Red-light receptor phytochrome B inhibits BZR1-NAC028-CAD8B signaling to negatively regulate rice resistance to sheath blight."", ","Plant, cell & environment ",,(Dec. 2022). ,36457051; ,DOI 10.1111/pce.14502.,"Phytochrome (Phy)-regulated light signalling plays important roles in plant growth, development, and stress responses. However, its function in rice defence against sheath blight disease (ShB) remains unclear. Here, we found that PhyB mutation or shade treatment promoted rice resistance to ShB, while resistance was reduced by PhyB overexpression. Further analysis showed that PhyB interacts with phytochrome-interacting factor-like 15 (PIL15), brassinazole resistant 1 (BZR1), and vascular plant one-zinc-finger 2 (VOZ2). Plants overexpressing PIL15 were more susceptible to ShB in contrast to bzr1-D-overexpressing plants compared with the wild-type, suggesting that PhyB may inhibit BZR1 to negatively regulate rice resistance to ShB. Although BZR1 is known to regulate brassinosteroid (BR) signalling, the observation that BR signalling negatively regulated resistance to ShB indicated an independent role for BZR1 in controlling rice resistance. It was also found that the BZR1 ligand NAC028 positively regulated resistance to ShB. RNA sequencing showed that cinnamyl alcohol dehydrogenase 8B (CAD8B), involved in lignin biosynthesis was upregulated in both bzr1-D- and NAC028-overexpressing plants compared with the wild-type. Yeast-one hybrid, ChIP, and transactivation assays demonstrated that BZR1 and NAC028 activate CAD8B directly. Taken together, the analyses demonstrated that PhyB-mediated light signalling inhibits the BZR1-NAC028-CAD8B pathway to regulate rice resistance to ShB."
77,"FN. Kushanov, AE. Pepper, JZ. Yu, ZT. Buriev, SE. Shermatov, S. Saha, M. Ulloa, JN. Jenkins, A. Abdukarimov and IY. Abdurakhmonov, ","""Development, genetic mapping and QTL association of cotton PHYA, PHYB, and HY5-specific CAPS and dCAPS markers."", ",BMC genetics ,17(1) ,(Oct. 2016). ,27776497; ,PII 141.,"Among SNP markers that become increasingly valuable in molecular breeding of crop plants are the CAPS and dCAPS markers derived from the genes of interest. To date, the number of such gene-based markers is small in polyploid crop plants such as allotetraploid cotton that has A- and D-sub-genomes. The objective of this study was to develop and map new CAPS and dCAPS markers for cotton developmental-regulatory genes that are important in plant breeding programs."
78,"GT. Howe, PA. Bucciaglia, WP. Hackett, GR. Furnier, MM. Cordonnier-Pratt and G. Gardner, ","""Evidence that the phytochrome gene family in black cottonwood has one PHYA locus and two PHYB loci but lacks members of the PHYC/F and PHYE subfamilies."", ",Molecular biology and evolution ,15(2) ,(Feb. 1998). ,9491613; ,,"The phytochrome photoreceptors play important roles in the photoperiodic control of vegetative bud set, growth cessation, dormancy induction, and cold-hardiness in trees. Interestingly, ecotypic differences in photoperiodic responses are observed in many temperate-zone tree species. Northern and southern ecotypes of black cottonwood (Populus trichocarpa Torr. & Gray), for example, exhibit marked differences in the timing of short-day-induced bud set and growth cessation, and these responses are controlled by phytochrome. Therefore, as a first step toward determining the molecular genetic basis of photoperiodic ecotypes in trees, we characterized the phytochrome gene (PHY) family in black cottonwood. We recovered fragments of one PHYA and two PHYB using PCR-based cloning and by screening a genomic library. Results from Southern analyses confirmed that black cottonwood has one PHYA locus and two PHYB loci, which we arbitrarily designated PHYB1 and PHYB2. Phylogenetic analyses which included PHY from black cottonwood, Arabidopsis thaliana and tomato (Solanum lycopersicum) suggest that the PHYB/D duplications in these species occurred independently. When Southern blots were probed with PHYC, PHYE, and PHYE heterologous probes, the strongest bands that we detected were those of black cottonwood PHYA and/or PHYB. These results suggest that black cottonwood lacks members of the PHYC/F and PHYE subfamilies. Although black cottonwood could contain additional PHY that are distantly related to known angiosperm PHY, our results imply that the PHY family of black cottonwood is less complex than that of other well-characterized dicot species such as Arabidopsis and tomato. Based on Southern analyses of five black cottonwood genotypes representing three photoperiodic ecotypes, substantial polymorphism was detected for at least one of the PHYB loci but not for the PHYA locus. The novel character of the PHY family in black cottonwood, as well as the differences in polymorphism we observed between the PHYA and PHYB subfamilies, indicates that a number of fundamental macro- and microevolutionary questions remain to be answered about the PHY family in dicots."
79,"FR. Cantón and PH. Quail, ","""Both phyA and phyB mediate light-imposed repression of PHYA gene expression in Arabidopsis."", ",Plant physiology ,121(4) ,(Dec. 1999). ,10594107; ,,"The negatively photoregulated PHYA gene has a complex promoter structure in Arabidopsis, with three active transcription start sites. To identify the photoreceptors responsible for regulation of this gene, and to assess the relative roles of the three transcription start sites, we analyzed the changes in PHYA transcript levels in wild-type and photoreceptor mutant seedlings under various irradiation conditions. Continuous far-red or red light exposures each induced a significant decline in transcript levels in wild-type etiolated seedlings. Analysis of mutants specifically lacking either phyA or phyB protein demonstrated that these phytochromes are required for the negative regulation induced by far-red and red light, respectively. Ribonuclease protection experiments showed further that this negative regulation is confined almost exclusively to the shortest, most abundant PHYA transcript, and occurs predominantly in shoots. By contrast, both of the other minor transcripts in shoots, and all three transcripts in roots, exhibit near constitutive expression. This complex expression pattern indicates that the PHYA gene is subject to regulation by multiple signals, including environmental, developmental, and organ-specific signals."
80,"L. Goosey, L. Palecanda and RA. Sharrock, ","""Differential patterns of expression of the Arabidopsis PHYB, PHYD, and PHYE phytochrome genes."", ",Plant physiology ,115(3) ,(Nov. 1997). ,9390432; ,,"The Arabidopsis thaliana phyB, phyD, and phyE phytochrome apoproteins show higher amino acid sequence similarity to each other than to phyA or phyC, they are the most recently evolved members of this photoreceptor family, and they may interact in regulating photomorphogenesis. The expression patterns of translational fusions of the 5' upstream regions of the PHYB, PHYD, and PHYE genes to the beta-glucuronidase (GUS) coding sequence were compared. PD-GUS and PE-GUS fusions were 5- to 10-fold less active than a PB-GUS fusion, but all three promoter regions drove expression of the reporter gene in all stages of the plant's life cycle. Over the first 10 d of seedling growth, the PHYB and PHYD promoters were more active in the dark than in the light, whereas the opposite was true of the PHYE promoter. Unlike the PB-GUS construct, which was expressed in most parts of seedlings and mature plants, the PD-GUS and PE-GUS transgenes showed differential expression, notably in leaves, flower organs, and root tips. Tissue sections showed that the three promoters are coexpressed in at least some leaf cells. Hence, the PHYB, PHYD, and PHYE genes differ in expression pattern but these patterns overlap and interaction of these receptor forms within individual cells is possible."
81,"K. Song and G. Choi, ","""Phytochrome Regulation of Seed Germination."", ","Methods in molecular biology (Clifton, N.J.) ",2026 ,(2019). ,31317410; ,DOI 10.1007/978-1-4939-9612-4_12.,"Seed germination assays consist of counting the number of germinated seeds, defined as seeds in which the radicle has ruptured the endosperm and emerged from the seed coat. In Arabidopsis seed germination assays, Arabidopsis seeds are surface-sterilized, plated on agar plates containing test compounds, and incubated at specific temperatures under specific light conditions, after which the germinated seeds are counted, either with the naked eye or under a microscope. This chapter describes step-by-step protocols for Arabidopsis seed germination assays under phytochrome-dependent conditions."
82,"J. Zhao, G. Yang, L. Jiang, S. Zhang, L. Miao, P. Xu, H. Chen, L. Chen, Z. Mao, T. Guo, S. Kou, HQ. Yang and W. Wang, ","""Phytochromes A and B Mediate Light Stabilization of BIN2 to Regulate Brassinosteroid Signaling and Photomorphogenesis in Arabidopsis."", ",Frontiers in plant science ,13 ,(2022). ,35432407; ,DOI 10.3389/fpls.2022.865019.,"Phytochromes A and B (phyA and phyB) are the far-red and red lights photoreceptors mediating many light responses in Arabidopsis thaliana. Brassinosteroid (BR) is a pivotal phytohormone regulating a variety of plant developmental processes including photomorphogenesis. It is known that phyB interacts with BES1 to inhibit its DNA-binding activity and repress BR signaling. Here, we show that far-red and red lights modulate BR signaling through phyA and phyB regulation of the stability of BIN2, a glycogen synthase kinase 3 (GSK3)-like kinase that phosphorylates BES1/BZR1 to inhibit BR signaling. The BIN2 gain-of-function mutant bin2-1 displays an enhanced photomorphogenic phenotype in both far-red and red lights. phyA-enhanced accumulation of BIN2 promotes the phosphorylation of BES1 in far-red light. BIN2 acts genetically downstream from PHYA to regulate photomorphogenesis under far-red light. Both phyA and phyB interact directly with BIN2, which may promote the interaction of BIN2 with BES1 and induce the phosphorylation of BES1. Our results suggest that far-red and red lights inhibit BR signaling through phyA and phyB stabilization of BIN2 and promotion of BES1 phosphorylation, which defines a new layer of the regulatory mechanism that allows plants to coordinate light and BR signaling pathways to optimize photomorphogenesis."
83,"XL. Liu, MF. Covington, C. Fankhauser, J. Chory and DR. Wagner, ","""ELF3 encodes a circadian clock-regulated nuclear protein that functions in an Arabidopsis PHYB signal transduction pathway."", ",The Plant cell ,13(6) ,(Jun. 2001). ,11402161; ,,"Many aspects of plant development are regulated by photoreceptor function and the circadian clock. Loss-of-function mutations in the Arabidopsis EARLY FLOWERING 3 (ELF3) and PHYTOCHROME B (PHYB) genes cause early flowering and influence the activity of circadian clock-regulated processes. We demonstrate here that the relative abundance of the ELF3 protein, which is a novel nucleus-localized protein, displays circadian regulation that follows the pattern of circadian accumulation of ELF3 transcript. Furthermore, the ELF3 protein interacts with PHYB in the yeast two-hybrid assay and in vitro. Genetic analyses show that ELF3 requires PHYB function in early morphogenesis but not for the regulation of flowering time. This suggests that ELF3 is a component of a PHYB signaling complex that controls early events in plant development but that ELF3 and PHYB control flowering via independent signal transduction pathways."
84,"JW. Reed, RP. Elumalai and J. Chory, ","""Suppressors of an Arabidopsis thaliana phyB mutation identify genes that control light signaling and hypocotyl elongation."", ",Genetics ,148(3) ,(Mar. 1998). ,9539443; ,,"Ambient light controls the development and physiology of plants. The Arabidopsis thaliana photoreceptor phytochrome B (PHYB) regulates developmental light responses at both seedling and adult stages. To identify genes that mediate control of development by light, we screened for suppressors of the long hypocotyl phenotype caused by a phyB mutation. Genetic analyses show that the shy (short hypocotyl) mutations we have isolated fall in several loci. Phenotypes of the mutants suggest that some of the genes identified have functions in control of light responses. Other loci specifically affect cell elongation or expansion."
85,"E. López-Juez, A. Nagatani, K. Tomizawa, M. Deak, R. Kern, RE. Kendrick and M. Furuya, ","""The cucumber long hypocotyl mutant lacks a light-stable PHYB-like phytochrome."", ",The Plant cell ,4(3) ,(Mar. 1992). ,1498594; ,,"A novel cDNA sequence homologous to a phytochrome B (phyB) gene that was isolated in a library from tobacco tissue has been used in an Escherichia coli expression system to raise anti-phytochrome B (anti-PHYB) polypeptide-specific monoclonal antibodies. The specificity of these antibodies has been tested by cross-reactivity against purified pea light-labile type 1 and light-stable type 2 phytochromes, with some antibodies reacting with the type 2 and none with the type 1 phytochromes. One such antibody, monoclonal mAT1, has been employed to analyze the phytochrome molecular species present in a photomorphogenic long hypocotyl (lh) mutant of cucumber. The results indicated that the mutant contains wild-type levels of the light-labile type 1 phytochrome polypeptide (PHYA), which has an apparent molecular mass of approximately 120 kD, but shows less than 1% (detection limit) of a light-stable polypeptide recognized by mAT1 in wild-type seedlings. This protein, not detectable in the lh mutant, has the properties of light-stable type 2 phytochrome, has an apparent molecular mass of 116 to 117 kD, and remains at constant levels under continuous low-fluence-rate red light. Therefore, we conclude that the lh mutant lacks at least one type 2 phytochrome-like polypeptide, most probably a phyB gene product. The correlation between the lack of this protein and the deficiency or absence of physiological responses to a light-stable phytochrome species in this mutant helps to identify the physiological roles played by the products of different subfamilies within the phytochrome gene family."
86,"G. Murcia, B. Enderle, A. Hiltbrunner and JJ. Casal, ","""Phytochrome B and PCH1 protein dynamics store night temperature information."", ",The Plant journal : for cell and molecular biology ,105(1) ,(Jan. 2021). ,33098600; ,DOI 10.1111/tpj.15034.,"Plants experience temperature fluctuations during the course of the daily cycle, and although stem growth responds rapidly to these changes we largely ignore whether there is a short-term memory of previous conditions. Here we show that nighttime temperatures affect the growth of the hypocotyl of Arabidopsis thaliana seedlings not only during the night but also during the subsequent photoperiod. Active phytochrome B (phyB) represses nighttime growth and warm temperatures reduce active phyB via thermal reversion. The function of PHOTOPERIODIC CONTROL OF HYPOCOTYL1 (PCH1) is to stabilise active phyB in nuclear bodies but, surprisingly, warmth reduces PCH1 gene expression and PCH1 stability. When phyB was active at the beginning of the night, warm night temperatures enhanced the levels of nuclear phyB and reduced hypocotyl growth rate during the following day. However, when end-of-day far-red light minimised phyB activity, warm night temperatures reduced the levels of nuclear phyB and enhanced the hypocotyl growth rate during the following day. This complex growth pattern was absent in the phyB mutant. We propose that temperature-induced changes in the levels of PCH1 and in the size of the physiologically relevant nuclear pool of phyB amplify the impact of phyB-mediated temperature sensing."
87,"KC. Ehrlich, BG. Montalbano, EJ. Mullaney, HC. Dischinger and AH. Ullah, ","""Identification and cloning of a second phytase gene (phyB) from Aspergillus niger (ficuum)."", ",Biochemical and biophysical research communications ,195(1) ,(Aug. 1993). ,7916610; ,,An Aspergillus niger (ficuum) genomic DNA lambda EMBL3 library was probed with a 354-bp DNA fragment obtained by polymerase chain reaction of A. niger DNA with oligonucleotides based on partial amino acid sequence of a pH 2.5 optimum acid phosphatase. A clone containing a 1605 bp segment (phyB) encoding the 479 amino acid enzyme was isolated and found to contain four exons. Global alignment revealed 23.5% homology to Aspergillus niger phytase (PhyA); four regions of extensive homology were identified. Some of these regions may contain catalytic sites for phosphatase function.
88,"M. Hudson, PR. Robson, Y. Kraepiel, M. Caboche and H. Smith, ","""Nicotiana plumbaginifolia hlg mutants have a mutation in a PHYB-type phytochrome gene: they have elongated hypocotyls in red light, but are not elongated as adult plants."", ",The Plant journal : for cell and molecular biology ,12(5) ,(Nov. 1997). ,9418050; ,,"Two new allelic mutants of Nicotiana plumbaginifolia have been isolated which display a hypocotyl which is long (hlg) when seedlings are grown in continuous white light (W). This can be accounted for by the decreased response to red light (R) of the hypocotyl elongation rate in these mutants. Responses to other wavelengths are unaffected in the mutants. When grown in white light, mature hlg mutants are not elongated with respect to the wild-type; they also bolt and flower later. The shade-avoidance responses to red/far red ratio (R:FR) are intact in these mutants. Both mutants are deficient in phyB-like polypeptide that is immunodetectable in the wild-type; both have wild-type levels of a phyA-like polypeptide. These alleles are inherited in a partially dominant manner, and correspond to single-base missense mutations in a gene highly homologous to N. tabacum PHYB, which codes for a phytochrome B-type photoreceptor. One allele, hlg-1, has an introduced amino acid substitution; this may define a residue essential for phytochrome protein stability. The other allele, hlg-2, has a stop codon introduced C-terminal to the chromophore binding domain. As these phyB mutants are unaffected in shade-avoidance responses, but deficient in perception of R, it is concluded that the phyB absent in these mutants is responsible for R perception in the N. plumbaginifolia seedling, but is not a R:FR sensor in light-grown plants."
89,"MB. Borniego, C. Costigliolo-Rojas and JJ. Casal, ","""Shoot thermosensors do not fulfil the same function in the root."", ",The New phytologist ,236(1) ,(Oct. 2022). ,35730992; ,DOI 10.1111/nph.18332.,
90,"Y. Zhai, H. Peng, MM. Neff and HR. Pappu, ","""Emerging Molecular Links Between Plant Photomorphogenesis and Virus Resistance."", ",Frontiers in plant science ,11 ,(2020). ,32695129; ,DOI 10.3389/fpls.2020.00920.,"Photomorphogenesis refers to photoreceptor-mediated morphological changes in plant development that are triggered by light. Multiple photoreceptors and transcription factors (TFs) are involved in the molecular regulation of photomorphogenesis. Likewise, light can also modulate the outcome of plant-virus interactions since both photosynthesis and many viral infection events occur in the chloroplast. Despite the apparent association between photosynthesis and virus infection, little is known about whether there are also interplays between photomorphogenesis and plant virus resistance. Recent research suggests that plant-virus interactions are potentially regulated by several photoreceptors and photomorphogenesis regulators, including phytochromes A and B (PHYA and PHYB), cryptochromes 2 (CRY2), phototropin 2 (PHOT2), the photomorphogenesis repressor constitutive photomorphogenesis 1 (COP1), the NAM, ATAF, and CUC (NAC)-family TF ATAF2, the Aux/IAA protein phytochrome-associated protein 1 (PAP1), the homeodomain-leucine zipper (HD-Zip) TF HAT1, and the core circadian clock component circadian clock associated 1 (CCA1). Particularly, the plant growth promoting brassinosteroid (BR) hormones play critical roles in integrating the regulatory pathways of plant photomorphogenesis and viral defense. Here, we summarize the current understanding of molecular mechanisms linking plant photomorphogenesis and defense against viruses, which represents an emerging interdisciplinary research topic in both molecular plant biology and virology."
91,"JY. Kim, JH. Lee and CM. Park, ","""A Multifaceted Action of Phytochrome B in Plant Environmental Adaptation."", ",Frontiers in plant science ,12 ,(2021). ,34239522; ,DOI 10.3389/fpls.2021.659712.,"Light acts as a vital external cue that conveys surrounding information into plant growth and performance to facilitate plants to coordinate with changing environmental conditions. Upon exposure to light illumination, plants trigger a burst of molecular and physiological signaling cascades that induces not only photomorphogenic responses but also diverse adaptive behaviors. Notably, light responses and photomorphogenic traits are often associated with plant responses to other environmental cues, such as heat, cold, drought, and herbivore and pathogen attack. Growing evidence in recent years demonstrate that the red/far-red light-absorbing phytochrome (phy) photoreceptors, in particular phyB, play an essential role in plant adaptation responses to abiotic and biotic tensions by serving as a key mediator of information flow. It is also remarkable that phyB mediates the plant priming responses to numerous environmental challenges. In this minireview, we highlight recent advances on the multifaceted role of phyB during plant environmental adaptation. We also discuss the biological relevance and efficiency of the phy-mediated adaptive behaviors in potentially reducing fitness costs under unfavorable environments."
92,"J. Rausenberger, A. Hussong, S. Kircher, D. Kirchenbauer, J. Timmer, F. Nagy, E. Schäfer and C. Fleck, ","""An integrative model for phytochrome B mediated photomorphogenesis: from protein dynamics to physiology."", ",PloS one ,5(5) ,(May. 2010). ,20502669; ,DOI 10.1371/journal.pone.0010721.,"Plants have evolved various sophisticated mechanisms to respond and adapt to changes of abiotic factors in their natural environment. Light is one of the most important abiotic environmental factors and it regulates plant growth and development throughout their entire life cycle. To monitor the intensity and spectral composition of the ambient light environment, plants have evolved multiple photoreceptors, including the red/far-red light-sensing phytochromes."
93,"W. Ni, SL. Xu, RJ. Chalkley, TN. Pham, S. Guan, DA. Maltby, AL. Burlingame, ZY. Wang and PH. Quail, ","""Multisite light-induced phosphorylation of the transcription factor PIF3 is necessary for both its rapid degradation and concomitant negative feedback modulation of photoreceptor phyB levels in Arabidopsis."", ",The Plant cell ,25(7) ,(Jul. 2013). ,23903316; ,DOI 10.1105/tpc.113.112342.,"Plants constantly monitor informational light signals using sensory photoreceptors, which include the phytochrome (phy) family (phyA to phyE), and adjust their growth and development accordingly. Following light-induced nuclear translocation, photoactivated phy molecules bind to and induce rapid phosphorylation and degradation of phy-interacting basic Helix Loop Helix (bHLH) transcription factors (PIFs), such as PIF3, thereby regulating the expression of target genes. However, the mechanisms underlying the signal-relay process are still not fully understood. Here, using mass spectrometry, we identify multiple, in vivo, light-induced Ser/Thr phosphorylation sites in PIF3. Using transgenic expression of site-directed mutants of PIF3, we provide evidence that a set of these phosphorylation events acts collectively to trigger rapid degradation of the PIF3 protein in response to initial exposure of dark-grown seedlings to light. In addition, we show that phyB-induced PIF3 phosphorylation is also required for the known negative feedback modulation of phyB levels in prolonged light, potentially through codegradation of phyB and PIF3. This mutually regulatory intermolecular transaction thus provides a mechanism with the dual capacity to promote early, graded, or threshold regulation of the primary, PIF3-controlled transcriptional network in response to initial light exposure, and later, to attenuate global sensitivity to the light signal through reductions in photoreceptor levels upon prolonged exposure."
