,authors,ArticleTitle,journal_title,volume,date,pubmed,doi_pii_str,abstract
287,"JH. Ha, JH. Kim, SG. Kim, HJ. Sim, G. Lee, R. Halitschke, IT. Baldwin, JI. Kim and CM. Park, ","""Shoot phytochrome B modulates reactive oxygen species homeostasis in roots via abscisic acid signaling in Arabidopsis."", ",The Plant journal : for cell and molecular biology ,94(5) ,(Jun. 2018). ,PUBMED: 29570885; ,DOI 10.1111/tpj.13902.,"Underground roots normally reside in darkness. However, they are often exposed to ambient light that penetrates through cracks in the soil layers which can occur due to wind, heavy rain or temperature extremes. In response to light exposure, roots produce reactive oxygen species (ROS) which promote root growth. It is known that ROS-induced growth promotion facilitates rapid escape of the roots from non-natural light. Meanwhile, long-term exposure of the roots to light elicits a ROS burst, which causes oxidative damage to cellular components, necessitating that cellular levels of ROS should be tightly regulated in the roots. Here we demonstrate that the red/far-red light photoreceptor phytochrome B (phyB) stimulates the biosynthesis of abscisic acid (ABA) in the shoots, and notably the shoot-derived ABA signals induce a peroxidase-mediated ROS detoxification reaction in the roots. Accordingly, while ROS accumulate in the roots of the phyb mutant that exhibits reduced primary root growth in the light, such an accumulation of ROS did not occur in the dark-grown phyb roots that exhibited normal growth. These observations indicate that mobile shoot-to-root ABA signaling links shoot phyB-mediated light perception with root ROS homeostasis to help roots adapt to unfavorable light exposure. We propose that ABA-mediated shoot-to-root phyB signaling contributes to the synchronization of shoot and root growth for optimal propagation and performance in plants."
288,"KP. Lee, U. Piskurewicz, V. Turečková, S. Carat, R. Chappuis, M. Strnad, C. Fankhauser and L. Lopez-Molina, ","""Spatially and genetically distinct control of seed germination by phytochromes A and B."", ",Genes & development ,26(17) ,(Sep. 2012). ,PUBMED: 22948663; ,DOI 10.1101/gad.194266.112.,"Phytochromes phyB and phyA mediate a remarkable developmental switch whereby, early upon seed imbibition, canopy light prevents phyB-dependent germination, whereas later on, it stimulates phyA-dependent germination. Using a seed coat bedding assay where the growth of dissected embryos is monitored under the influence of dissected endosperm, allowing combinatorial use of mutant embryos and endosperm, we show that canopy light specifically inactivates phyB activity in the endosperm to override phyA-dependent signaling in the embryo. This interference involves abscisic acid (ABA) release from the endosperm and distinct spatial activities of phytochrome signaling components. Under the canopy, endospermic ABA opposes phyA signaling through the transcription factor (TF) ABI5, which shares with the TF PIF1 several target genes that negatively regulate germination in the embryo. ABI5 enhances the expression of phytochrome signaling genes PIF1, SOMNUS, GAI, and RGA, but also of ABA and gibberellic acid (GA) metabolic genes. Over time, weaker ABA-dependent responses eventually enable phyA-dependent germination, a distinct type of germination driven solely by embryonic growth."
289,"SV. Holalu, SK. Reddy, BK. Blackman and SA. Finlayson, ","""Phytochrome interacting factors 4 and 5 regulate axillary branching via bud abscisic acid and stem auxin signalling."", ","Plant, cell & environment ",43(9) ,(Sep. 2020). ,PUBMED: 32542798; ,DOI 10.1111/pce.13824.,"The ratio of red light to far-red light (R:FR) is perceived by phytochrome B (phyB) and informs plants of nearby competition. A low R:FR indicative of competition induces the shade avoidance syndrome and suppresses branching by incompletely understood mechanisms. Phytochrome interacting factors (PIFs) are transcription factors targeted by phytochromes to evoke photomorphogenic responses. PIF4 and PIF5 promote shade avoidance responses and become inactivated by direct interaction with active phyB in the nucleus. Here, genetic and physiological assays show that PIF4 and PIF5 contribute to the suppression of branching resulting from phyB loss of function and a low R:FR, although roles for other PIFs or pathways may exist. The suppression of branching is associated with PIF4/PIF5 promotion of the expression of the branching inhibitor BRANCHED 1 and abscisic acid (ABA) accumulation in axillary buds and is dependent on the function of the key ABA biosynthetic enzyme Nine-cis-epoxycarotenoid dioxygenase 3. However, PIF4/PIF5 function is not confined to a single hormonal pathway, as they also promote stem indole-3-acetic acid accumulation and stimulate systemic auxin signalling, which contribute to the suppression of bud growth when phyB is inactive."
290,"B. Song, H. Zhao, K. Dong, M. Wang, S. Wu, S. Li, Y. Wang, P. Chen, L. Jiang and Y. Tao, ","""Phytochrome A inhibits shade avoidance responses under strong shade through repressing the brassinosteroid pathway in Arabidopsis."", ",The Plant journal : for cell and molecular biology ,104(6) ,(Dec. 2020). ,PUBMED: 33037720; ,DOI 10.1111/tpj.15018.,"In dense canopy, a reduction in red to far-red (R/FR) light ratio triggers shade avoidance responses (SARs) in Arabidopsis thaliana, a shade avoiding plant. Two red/far-red (R/FR) light photoreceptors, PHYB and PHYA, were reported to be key negative regulators of the SARs. PHYB represses the SARs under normal light conditions; however, the role of PHYA in the SARs remains elusive. We set up two shade conditions: Shade and strong Shade (s-Shade) with different R/FR ratios (0.7 and 0.1), which allowed us to observe phenotypes dominated by PHYB- and PHYA-mediated pathway, respectively. By comparing the hypocotyl growth under these two conditions with time, we found PHYA was predominantly activated in the s-Shade after prolonged shade treatment. We further showed that under s-Shade, PHYA inhibits hypocotyl elongation partially through repressing the brassinosteroid (BR) pathway. COP1 and PIF4,5 act downstream of PHYA. After prolonged shade treatment, the nuclear localization of COP1 was reduced, while the PIF4 protein level was much lower in the s-Shade than that in Shade. Both changes occurred in a PHYA-dependent manner. We propose that under deep canopy, the R/FR ratio is extremely low, which promotes the nuclear accumulation of PHYA. Activated PHYA reduces COP1 nuclear speckle, which may lead to changes of downstream targets, such as PIF4,5 and HY5. Together, these proteins regulate the BR pathway through modulating BES1/BZR1 and the expression of BR biosynthesis and BR target genes."
291,"Y. He, Y. Li, L. Cui, L. Xie, C. Zheng, G. Zhou, J. Zhou and X. Xie, ","""Phytochrome B Negatively Affects Cold Tolerance by Regulating OsDREB1 Gene Expression through Phytochrome Interacting Factor-Like Protein OsPIL16 in Rice."", ",Frontiers in plant science ,7 ,(2016). ,PUBMED: 28083003; ,DOI 10.3389/fpls.2016.01963.,"Cross talk between light signaling and cold signaling has been elucidated in the model plant Arabidopsis and tomato, but little is known about their relationship in rice. Here, we report that phytochrome B (phyB) mutants exhibit improved cold tolerance compared with wild type (WT) rice (Oryza sativa L. cv. Nipponbare). The phyB mutants had a lower electrolyte leakage index and malondialdehyde concentration than the WT, suggesting that they had greater cell membrane integrity and less lipid peroxidation. Real-time PCR analysis revealed that the expression levels of dehydration-responsive element binding protein 1 (OsDREB1) family genes, which functions in the cold stress response in rice, were increased in the phyB mutant under normal and cold stress conditions. PIFs are central players in phytochrome-mediated light signaling networks. To explore the relationship between rice PIFs and OsDREB1 gene expression, we produced overexpression lines of rice PIF genes. OsDREB1 family genes were up-regulated in OsPIL16-overexpression lines, which had improved cold tolerance relative to the WT. Chromatin immunoprecipitation (ChIP)-qPCR assay revealed that OsPIL16 can bind to the N-box region of OsDREB1B promoter. Expression pattern analyses revealed that OsPIL16 transcripts were induced by cold stress and was significantly higher in the phyB mutant than in the WT. Moreover, yeast two-hybrid assay showed that OsPIL16 can bind to rice PHYB. Based on these results, we propose that phyB deficiency positively regulates OsDREB1 expression through OsPIL16 to enhance cell membrane integrity and to reduce the malondialdehyde concentration, resulting in the improved cold tolerance of the phyB mutants."
292,"L. Hochrein, F. Machens, K. Messerschmidt and B. Mueller-Roeber, ","""PhiReX: a programmable and red light-regulated protein expression switch for yeast."", ",Nucleic acids research ,45(15) ,(Sep. 2017). ,PUBMED: 28911120; ,DOI 10.1093/nar/gkx610.,"Highly regulated induction systems enabling dose-dependent and reversible fine-tuning of protein expression output are beneficial for engineering complex biosynthetic pathways. To address this, we developed PhiReX, a novel red/far-red light-regulated protein expression system for use in Saccharomyces cerevisiae. PhiReX is based on the combination of a customizable synTALE DNA-binding domain, the VP64 activation domain and the light-sensitive dimerization of the photoreceptor PhyB and its interacting partner PIF3 from Arabidopsis thaliana. Robust gene expression and high protein levels are achieved by combining genome integrated red light-sensing components with an episomal high-copy reporter construct. The gene of interest as well as the synTALE DNA-binding domain can be easily exchanged, allowing the flexible regulation of any desired gene by targeting endogenous or heterologous promoter regions. To allow low-cost induction of gene expression for industrial fermentation processes, we engineered yeast to endogenously produce the chromophore required for the effective dimerization of PhyB and PIF3. Time course experiments demonstrate high-level induction over a period of at least 48 h."
293,"H. Shikata, M. Nakashima, K. Matsuoka and T. Matsushita, ","""Deletion of the RS domain of RRC1 impairs phytochrome B signaling in Arabidopsis."", ",Plant signaling & behavior ,7(8) ,(Aug. 2012). ,PUBMED: 22751357; ,DOI 10.4161/psb.20854.,"Phytochrome B (phyB), a major photoreceptor in plants, interacts with transcription factors to regulate gene expression and induce various light responses. Recently, we identified an SR-like splicing factor, RRC1 (reduced red-light responses in cry1cry2 background 1), as a novel component of phyB signaling in Arabidopsis. RRC1 has a C-terminal arginine/serine-rich (RS) domain that is generally important for the regulation of alternative splicing. Whereas rrc1 hypomorphic mutant alleles produce truncated RRC1 proteins that lack the C-terminal region, including the RS domain, and exhibit splicing defects and reduced phyB signaling, the rrc1-4 null allele additionally displays pleiotropic developmental abnormalities with more severe splicing defects. Here, we show that transgenic Arabidopsis plants that express truncated RRC1 lacking the RS domain in the rrc1-4 null allele background exhibited the same phenotype as the hypomorphic alleles. Hence, we conclude that deletion of the RS domain of RRC1 reduces phyB signaling, probably due to aberrant regulation of alternative splicing of target genes."
294,"W. Kim, SĆ. Zeljković, U. Piskurewicz, C. Megies, P. Tarkowski and L. Lopez-Molina, ","""polyamine uptake transporter 2 (put2) and decaying seeds enhance phyA-mediated germination by overcoming PIF1 repression of germination."", ",PLoS genetics ,15(7) ,(Jul. 2019). ,PUBMED: 31339933; ,DOI 10.1371/journal.pgen.1008292.,"Red light promotes germination after activating phytochrome phyB, which destabilizes the germination repressor PIF1. Early upon seed imbibition, canopy light, unfavorable for photosynthesis, represses germination by stabilizing PIF1 after inactivating phyB. Paradoxically, later upon imbibition, canopy light stimulates germination after activating phytochrome phyA. phyA-mediated germination is poorly understood and, intriguingly, is inefficient, compared to phyB-mediated germination, raising the question of its physiological significance. A genetic screen identified polyamine uptake transporter 2 (put2) mutants that overaccumulate polyamines, a class of antioxidant polycations implicated in numerous cellular functions, which we found promote phyA-mediated germination. In WT seeds, our data suggest that canopy light represses polyamines accumulation through PIF1 while red light promotes polyamines accumulation. We show that canopy light also downregulates PIF1 levels, through phyA; however, PIF1 reaccumulates rapidly, which limits phyA-mediated germination. High polyamines levels in decaying seeds bypass PIF1 repression of germination and stimulate phyA-mediated germination, suggesting an adaptive mechanism promoting survival when viability is compromised."
295,"ES. Burgie, ZTK. Gannam, KE. McLoughlin, CD. Sherman, AS. Holehouse, RJ. Stankey and RD. Vierstra, ","""Differing biophysical properties underpin the unique signaling potentials within the plant phytochrome photoreceptor families."", ",Proceedings of the National Academy of Sciences of the United States of America ,118(22) ,(Jun. 2021). ,PUBMED: 34039713; ,DOI 10.1073/pnas.2105649118.,"Many aspects of photoperception by plants and microorganisms are initiated by the phytochrome (Phy) family of photoreceptors that detect light through interconversion between red light- (Pr) and far-red light-absorbing (Pfr) states. Plants synthesize a small family of Phy isoforms (PhyA to PhyE) that collectively regulate photomorphogenesis and temperature perception through redundant and unique actions. While the selective roles of these isoforms have been partially attributed to their differing abundances, expression patterns, affinities for downstream partners, and turnover rates, we show here from analysis of recombinant Arabidopsis chromoproteins that the Phy isoforms also display distinct biophysical properties. Included are a hypsochromic shift in the Pr absorption for PhyC and varying rates of Pfr to Pr thermal reversion, part of which can be attributed to the core photosensory module in each. Most strikingly, PhyB combines strong temperature dependence of thermal reversion with an order-of-magnitude faster rate to likely serve as the main physiological thermosensor, whereby thermal reversion competes with photoconversion. In addition, comparisons of Pfr occupancies for PhyA and PhyB under a range of red- and white-light fluence rates imply that low-light environments are effectively sensed by PhyA, while high-light environments, such as full sun, are effectively sensed by PhyB. Parallel analyses of the Phy isoforms from potato and maize showed that the unique features within the Arabidopsis family are conserved, thus indicating that the distinct biophysical properties among plant Phy isoforms emerged early in Phy evolution, likely to enable full interrogation of their light and temperature environments."
296,"JL. Weller, A. Nagatani, RE. Kendrick, IC. Murfet and JB. Reid, ","""New lv Mutants of Pea Are Deficient in Phytochrome B."", ",Plant physiology ,108(2) ,(Jun. 1995). ,PUBMED: 12228490; ,,"The lv-1 mutant of pea (Pisum sativum L.) is deficient in responses regulated by phytochrome B (phyB) in other species but has normal levels of spectrally active phyB. We have characterized three further lv mutants (lv-2, lv-3, and lv-4), which are all elongated under red (R) and white light but are indistinguishable from wild type under far-red light. The phyB apoprotein present in the lv-1 mutant was undetectable in all three new lv mutants. The identification of allelic mutants with and without phyB apoprotein suggests that Lv may be a structural gene for a B-type phytochrome. Furthermore, it indicates that the lv-1 mutation results specifically in the loss of normal biological activity of this phytochrome. Red-light-pulse and fluence-rate-response experiments suggest that lv plants are deficient in the low-fluence response (LFR) but retain a normal very-low-fluence-rate-dependent response for leaflet expansion and inhibition of stem elongation. Comparison of lv alleles of differing severity indicates that the LFR for stem elongation can be mediated by a lower level of phyB than the LFR for leaflet expansion. The retention of a strong response to continuous low-fluence-rate R in all four lv mutants suggests that there may be an additional phytochrome controlling responses to R in pea. The kinetics of phytochrome destruction and reaccumulation in the lv mutant indicate that phyB may be involved in the light regulation of phyA levels."
297,"P. Liu and RA. Sharrock, ","""Directed dimerization: an in vivo expression system for functional studies of type II phytochromes."", ",The Plant journal : for cell and molecular biology ,75(6) ,(Sep. 2013). ,PUBMED: 23738620; ,DOI 10.1111/tpj.12255.,"Type II phytochromes (phy) in Arabidopsis form homodimers and heterodimers, resulting in a diverse collection of light-stable red/far-red (R/FR) sensing photoreceptors. We describe an in vivo protein engineering system and its use in characterizing the activities of these molecules. Using a phyB null mutant background, singly and doubly transgenic plants were generated that express fusion proteins containing the phyB-phyE N-terminal photosensory regions (NB-NE PSRs), a nuclear localization sequence, and small yeast protein domains that mediate either homodimerization or heterodimerization. Activity of NB/NB homodimers but not monomeric NB subunits in control of seedling and adult plant responses to R light is demonstrated. Heterodimers of the NB sequence with the chromophoreless NB(C357S) sequence, which mimic phyB Pfr/Pr photo-heterodimers, mediate R sensitivity in leaves and petioles but not hypocotyls. Homodimerization of the NC, ND and NE sequences and directed heterodimerization of these photosensory regions with the NB region reveal form-specific R-induced activities for different type II phy dimers. The experimental approach developed here of directed assembly of defined protein dimer combinations in vivo may be applicable to other systems."
298,"D. Wagner, M. Koloszvari and PH. Quail, ","""Two Small Spatially Distinct Regions of Phytochrome B Are Required for Efficient Signaling Rates."", ",The Plant cell ,8(5) ,(May. 1996). ,PUBMED: 12239404; ,,"We used a series of in vitro-generated deletion and amino acid substitution derivatives of phytochrome B (phyB) expressed in transgenic Arabidopsis to identify regions of the molecule important for biological activity. Expression of the chromophore-bearing N-terminal domain of phyB alone resulted in a fully photoactive, monomeric molecule lacking normal regulatory activity. Expression of the C-terminal domain alone resulted in a photoinactive, dimeric molecule, also lacking normal activity. Thus, both domains are necessary, but neither is sufficient for phyB activity. Deletion of a small region on each major domain (residues 6 to 57 and 652 to 712, respectively) was shown to compromise phyB activity differentially without interfering with spectral activity or dimerization. Deletion of residues 6 to 57 caused a large increase in the fluence rate of continuous red light (Rc) required for maximal seedling responsiveness, indicating a marked decrease in efficiency of light signal perception or processing per mole of mutant phyB. In contrast, deletion of residues 652 to 712 resulted in a photoreceptor that retained saturation of seedling responsiveness to Rc at low fluence rates but at a response level much below the maximal response elicited by the parent molecule. This deletion apparently reduces the maximal biological activity per mole of phyB without a major decrease in efficiency of signal perception, thus suggesting disruption of a process downstream of signal perception. In addition, certain phyB constructs caused dominant negative interference with endogenous phyA activity in continuous far-red light, suggesting that the two photoreceptors may share reaction partners."
299,"JHC. Griffin, K. Prado, P. Sutton and G. Toledo-Ortiz, ","""Coordinating light responses between the nucleus and the chloroplast, a role for plant cryptochromes and phytochromes."", ",Physiologia plantarum ,169(4) ,(Aug. 2020). ,PUBMED: 32519399; ,DOI 10.1111/ppl.13148.,"To promote photomorphogenesis, including plastid development and metabolism, the phytochrome (phy) and the cryptochrome (cry) photoreceptors orchestrate genome-wide changes in gene expression in response to Red (R)- and Blue (B)-light cues. While phys and crys have a clear role in modulating photosynthesis, their role in the coordination of the nuclear genome and the plastome, essential for functional chloroplasts, remains underexplored. Using publicly available genome datasets for WT and phyABCDE or cry1cry2 Arabidopsis seedlings, grown, respectively, under R- or B-light, we bioinformatically analyzed the influence of light inputs and photoreceptors in the control of nuclear genes with a function in the chloroplast, and evaluated the role of phyB in the modulation of plastome-encoded genes. We show gene co-induction by R-phys and B-crys for genes with a chloroplastic function, and also apparent photoreceptor-driven preferential responses. Evidence from phyB in Arabidopsis together with published evidence from CRY2 in tomato also supports the participation of both photoreceptor families in the global modulation of the plastome genes. To begin addressing how these light-sensors orchestrate changes in an organellar genome, we evaluated their effect over genes with potential functions in plastid gene-expression regulation based on their TAIR annotation. Results indicate that both crys and phys modulate 'plastome-regulatory genes' with enrichment in the contribution of crys to all processes and of phys to post-transcription and transcription. Furthermore, we identified a new role for HY5 as a relevant light-signaling component in photoreceptor-based anterograde signaling leading to plastome gene regulation."
300,"C. Fei, L. Chen, T. Yang, W. Zou, H. Lin and D. Xi, ","""The role of phytochromes in Nicotiana tabacum against Chilli veinal mottle virus."", ",Plant physiology and biochemistry : PPB ,139 ,(Jun. 2019). ,PUBMED: 30999134; ,DOI 10.1016/j.plaphy.2019.04.002.,"It has been reported that phytochrome A (phyA) and phytochrome B (phyB) are potent regulators of plant defense. However, the mechanisms that phytochromes use to interfere with plant resistance to viral infection remain largely unclear. In this study, Chilli veinal mottle virus (ChiVMV) was used to investigate the role of phytochromes in response to biotic stress. Our results showed that the phytochromes mutant phyAphyB28 plants displayed more serious necrosis and dwarf phenotypes compared to that of wild type plants (WT) after ChiVMV infection. qRT-PCR and Western blot analyses indicated that the expression and accumulation of ChiVMV were higher in phyAphyB28 mutants than that in WT plants. The leakage (EL) and the content of thiobarbituric acid-reactive substance (TBARS) suggested that phyAphyB28 mutants suffered more severe membrane damage than that of WT plants. In addition, extensive ROS accumulated in phyAphyB28 mutants after ChiVMV infection, whereas ROS production in WT plants were much less than mutant plants. The activities of antioxidant enzymes were down-regulated in phyAphyB28 mutants when compared with that in WT plants under ChiVMV infection. Besides, the contents of endogenous SA, JA and the expression of both hormones signaling related genes were lower in phyAphyB28 mutants compared to that in WT plants. Application of exogenous SA and JA could alleviate disease symptoms. Taken together, these results demonstrated that phyA and phyB positively regulated plant defense responses to ChiVMV infection and this process was dependent on the SA and JA defense pathways."
301,"C. Nieto, V. López-Salmerón, JM. Davière and S. Prat, ","""ELF3-PIF4 interaction regulates plant growth independently of the Evening Complex."", ",Current biology : CB ,25(2) ,(Jan. 2015). ,PUBMED: 25557667; ,DOI 10.1016/j.cub.2014.10.070.,"The circadian clock plays a pivotal role in the control of Arabidopsis hypocotyl elongation by regulating rhythmic expression of the bHLH factors PHYTOCHROME INTERACTING FACTOR 4 and 5 (PIF4 and 5). Coincidence of increased PIF4/PIF5 transcript levels with the dark period allows nuclear accumulation of these factors, and in short days it phases maximal hypocotyl growth at dawn. During early night, PIF4 and PIF5 transcription is repressed by the Evening Complex (EC) proteins EARLY FLOWERING3 (ELF3), EARLY FLOWERING4 (ELF4), and LUX ARRHYTHMO (LUX). While ELF3 has an essential role in EC complex assembly, several lines of evidence indicate that this protein controls plant growth via other mechanisms that are presently unknown. Here, we show that the ELF3 and PIF4 proteins interact in an EC-independent manner, and that this interaction prevents PIF4 from activating its transcriptional targets. We also show that PIF4 overexpression leads to ELF3 protein destabilization, and that this effect is mediated indirectly by negative feedback regulation of photoactive PHYTOCHROME B (phyB). Physical interaction of the phyB photoreceptor with ELF3 has been reported, but its functional relevance remains poorly understood. Our findings establish that phyB is needed for ELF3 accumulation in the light, most likely by competing for CONSTITUTIVELY PHOTOMORPHOGENIC1 (COP1)-mediated ubiquitination and the proteasomal degradation of ELF3. Our results explain the short hypocotyl phenotype of ELF3 overexpressors, despite their normal clock function, and provide a molecular framework for understanding how warm temperatures promote hypocotyl elongation and affect the endogenous clock."
302,"HJ. Lee, JH. Ha, SG. Kim, HK. Choi, ZH. Kim, YJ. Han, JI. Kim, Y. Oh, V. Fragoso, K. Shin, T. Hyeon, HG. Choi, KH. Oh, IT. Baldwin and CM. Park, ","""Stem-piped light activates phytochrome B to trigger light responses in Arabidopsis thaliana roots."", ",Science signaling ,9(452) ,(Nov. 2016). ,PUBMED: 27803284; ,,"The roles of photoreceptors and their associated signaling mechanisms have been extensively studied in plant photomorphogenesis with a major focus on the photoresponses of the shoot system. Accumulating evidence indicates that light also influences root growth and development through the light-induced release of signaling molecules that travel from the shoot to the root. We explored whether aboveground light directly influences the root system of Arabidopsis thaliana Light was efficiently conducted through the stems to the roots, where photoactivated phytochrome B (phyB) triggered expression of ELONGATED HYPOCOTYL 5 (HY5) and accumulation of HY5 protein, a transcription factor that promotes root growth in response to light. Stimulation of HY5 in response to illumination of only the shoot was reduced when root tissues carried a loss-of-function mutation in PHYB, and HY5 mutant roots exhibited alterations in root growth and gravitropism in response to shoot illumination. These findings demonstrate that the underground roots directly sense stem-piped light to monitor the aboveground light environment during plant environmental adaptation."
303,"E. Lkhamkhuu, K. Zikihara, H. Katsura, S. Tokutomi, T. Hosokawa, Y. Usami, M. Ichihashi, J. Yamaguchi and K. Monde, ","""Effect of circularly polarized light on germination, hypocotyl elongation and biomass production of arabidopsis and lettuce: Involvement of phytochrome B."", ","Plant biotechnology (Tokyo, Japan) ",37(1) ,(Mar. 2020). ,PUBMED: 32362749; ,DOI 10.5511/plantbiotechnology.19.1219a.,"Circular dichroism (CD), defined as the differential absorption of left- and right-handed circularly polarized light (CPL), is a useful spectroscopic technique for structural studies of biological systems composed of chiral molecules. The present study evaluated the effects of CPL on germination, hypocotyl elongation and biomass production of Arabidopsis and lettuce. Higher germination rates were observed when Arabidopsis and lettuce seedlings were irradiated with red right-handed CPL (R-CPL) than with red left-handed CPL (L-CPL). Hypocotyl elongation was effectively inhibited when Arabidopsis and lettuce seedlings were irradiated with red R-CPL than with red L-CPL. This difference was not observed when a phytochrome B (phyB) deficient mutant of Arabidopsis was irradiated, suggesting that inhibition of elongation by red R-CPL was mediated by phyB. White R-CPL induced greater biomass production by adult Arabidopsis plants, as determined by their fresh shoot weight, than white L-CPL. To determine the molecular basis of these CPL effects, CD spectra and the effect of CPL on the photoreaction of a sensory module of Arabidopsis phyB were measured. The red light-absorbing form of phyB showed a negative CD in the red light-absorbing region, consistent with the results of germination, inhibition of hypocotyl elongation and biomass production. L-CPL and R-CPL, however, did not differ in their ability to induce the interconversion of the red light-absorbing and far-red light-absorbing forms of phyB. These findings suggest that these CPL effects involve phyB, along with other photoreceptors and the photosynthetic process."
304,"K. Sakamoto and A. Nagatani, ","""Over-expression of a C-terminal region of phytochrome B."", ",Plant molecular biology ,31(5) ,(Aug. 1996). ,PUBMED: 8843950; ,,"In an attempt to identify domains directly involved in the signal transduction of phytochrome B (phyB), we over-expressed the achromophoric C-terminal half of phyB under control of the CaMV-35S promoter in transgenic Arabidopsis. In three independent transgenic lines, we detected accumulation of the introduced protein of predicted size at levels higher than that of the endogenous phyB by immunoblot analysis. Although these transgenic plants did not show any phenotype in the dark, enhancement of the phyB-dependent inhibition of hypocotyl elongation and reduction of the phytochrome A (phyA)-dependent inhibition were observed."
305,"Y. Ye, Y. Liu, X. Li, Q. Chen, Y. Zhang, Y. Luo, Z. Liu, Y. Wang, Y. Lin, Y. Zhang, X. Wang and H. Tang, ","""Transcriptome Profile Analysis of Strawberry Leaves Reveals Flowering Regulation under Blue Light Treatment."", ",International journal of genomics ,2021 ,(2021). ,PUBMED: 34235213; ,DOI 10.1155/2021/5572076.,"Blue light is an important signal that regulates the flowering of strawberry plants. To reveal the mechanism of early flowering under blue light treatment at the transcriptional regulation level, seedlings of cultivated strawberry (Fragaria × ananassa Duch.) ""Benihoppe"" were subjected to a white light treatment (WL) and blue light treatment (BL) until their flowering. To detect the expression patterns of genes in response to BL, a transcriptome analysis was performed based on RNA-Seq. The results identified a total of 6875 differentially expressed genes (DEGs) that responded to BL, consisting of 3138 (45.64%) downregulated ones and 3737 (54.36%) upregulated ones. These DEGs were significantly enriched into 98 GO terms and 71 KEGG pathways based on gene function annotation. Among the DEGs, the expression levels of genes that might participate in light signaling (PhyB, PIFs, and HY5) and circadian rhythm (FKF1, CCA1, LHY, and CO) in plants were altered under BL. The BBX transcription factors which responded to BL were also identified. The result showed that the FaBBX29, one of strawberry's BBX family genes, may play an important role in flowering regulation. Our results provide a timely, comprehensive view and a reliable reference data resource for further study of flowering regulation under different light qualities."
306,"T. Usami, T. Matsushita, Y. Oka, N. Mochizuki and A. Nagatani, ","""Roles for the N- and C-terminal domains of phytochrome B in interactions between phytochrome B and cryptochrome signaling cascades."", ",Plant & cell physiology ,48(3) ,(Mar. 2007). ,PUBMED: 17251203; ,,"Plants fine-tune light responses through interactions between photoreceptors. We have previously reported that the greening of Arabidopsis thaliana roots is regulated synergistically by phytochromes and cryptochromes. In the present study, we investigated the functions of the N- and C-terminal domains of phytochrome B (phyB) in the interactions between phyB and cryptochrome signaling cascades. Transgenic Arabidopsis expressing the phyB N-terminal domain fused to green fluorescent protein (GFP), beta-glucuronidase (GUS) and the nuclear localization signal (NLS) showed intense root greening under blue light, indicating that the C-terminal domain was dispensable for the synergistic interaction in the induction of root greening. However, root greening under red light was substantially reduced in the absence of the C-terminal domain. This effect was opposite to the previous observation that removal of the C-terminal domain enhanced the signaling activity of phyB in the inhibition of hypocotyl elongation. In addition, we found that overexpression of the isolated C-terminal domain of phyB enhanced the blue light response not only for root greening but also for the inhibition of hypocotyl elongation. Analysis of this activity on various photoreceptor mutant backgrounds demonstrated that the isolated C-terminal domain enhanced cryptochrome signaling. In summary, these results demonstrate that different domains of phyB can play various roles which are dependent on light conditions as well as on the specific physiological response."
307,"P. Gil, S. Kircher, E. Adam, E. Bury, L. Kozma-Bognar, E. Schäfer and F. Nagy, ","""Photocontrol of subcellular partitioning of phytochrome-B:GFP fusion protein in tobacco seedlings."", ",The Plant journal : for cell and molecular biology ,22(2) ,(Apr. 2000). ,PUBMED: 10792829; ,,"Photomorphogenesis of higher plants is regulated by photoreceptors including the red/far-red light-absorbing phytochromes, blue-UV/A sensing cryptochromes and as yet uncharacterized UV/B receptors. Specific phototransduction pathways that are controlled by either individual or interacting photoreceptors mediate regulation. Phytochrome B (phyB) is the major red light-sensing photoreceptor. Phototransduction mediated by this light sensor has been shown to include light-dependent nuclear import and interaction of phyB with transcription factor-like proteins in the nucleus. Here we report that nuclear import of phyB and physiological responses regulated by this photoreceptor exhibit very similar wavelength- and fluence rate-dependence. Nuclear import of phyB is insensitive to single red, blue and far-red light pulses. It is induced by continuous red light and to a lesser extent by continuous blue light, whereas far-red light is completely ineffective. The data presented indicate that light-dependent partitioning of phyB exhibits features characteristic of blue light responsiveness amplification, a phenomenon that is thought to be mediated by interaction of phyB with CRY1."
